blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490490102162""","""Provo-Orem, UT""",1.00,719.00,265.00,89.11,47,58,54,27,34,33,20,24,21,6.95,20.66,2.20,2,2,22910,22713,20581,1,1,1,18665,17635,15990,14140,13151,11928,4520,4479,4059,5,5,4,14,14,10,6.9,1.3,2.97,12062,58,19221,47,5,2053,2120,1677,85,15
"""490490102163""","""Provo-Orem, UT""",1.00,1347.00,317.00,295.00,46,56,53,24,31,30,22,26,23,8.99,9.66,2.35,2,2,24415,24218,22086,1,1,0,19940,18864,17219,15119,14084,12861,4816,4776,4355,4,4,3,11,12,8,3.8,1.2,1.07,12573,86,19572,47,17,1861,2092,,89,11
"""490490102171""","""Provo-Orem, UT""",1.00,816.00,212.00,1243.82,60,74,69,38,47,46,22,27,24,8.54,1.46,2.44,2,2,24530,24333,22201,1,1,0,20516,19414,17770,15673,14612,13389,4839,4798,4378,4,4,3,11,11,8,2.1,1.3,0.17,10482,100,16228,46,41,2870,3153,,91,9
"""490490102172""","""Provo-Orem, UT""",1.00,3612.00,894.00,2489.24,53,65,61,30,38,37,22,27,24,8.49,3.05,2.43,2,2,24926,24729,22596,1,1,0,20497,19399,17755,15576,14519,13296,4917,4876,4456,4,4,3,11,11,8,1.9,2.4,0.36,9141,88,12830,44,80,2316,2495,,93,7
"""490490102173""","""Provo-Orem, UT""",1.00,3255.00,623.00,1490.62,66,81,77,44,55,53,23,27,24,9.15,3.82,2.43,2,2,25144,24947,22815,0,0,0,20570,19471,17827,15607,14548,13326,4960,4919,4499,4,4,3,10,10,7,2.6,1.8,0.42,8951,94,12956,45,33,3324,3486,,95,5
"""490490102191""","""Provo-Orem, UT""",1.00,2203.00,710.00,413.58,48,58,54,28,35,34,20,23,20,7.17,12.32,2.13,2,2,21875,21678,19546,1,1,1,18022,17012,15368,13700,12731,11509,4315,4275,3854,6,6,4,18,18,12,6.4,1.7,1.72,10247,49,14227,45,11,2120,2077,2224,71,29
"""490490102192""","""Provo-Orem, UT""",1.00,935.00,277.00,719.47,55,67,63,32,40,39,22,27,24,7.87,3.03,2.44,2,2,24256,24059,21927,1,1,1,20454,19352,17708,15664,14602,13380,4785,4744,4324,5,6,4,15,16,11,2.4,1.9,0.39,10909,100,13904,45,31,2456,2456,,100,0
"""490490102193""","""Provo-Orem, UT""",1.00,2009.00,527.00,460.09,54,66,62,32,40,39,22,26,23,8.75,10.02,2.35,2,2,24259,24062,21930,1,1,1,19897,18821,17177,15107,14072,12849,4786,4745,4325,4,4,3,12,12,8,3.1,1.8,1.15,11815,89,16031,46,24,2442,2744,,89,11
"""490490102201""","""Provo-Orem, UT""",1.00,2165.00,440.00,422.13,47,58,54,25,32,31,22,26,23,8.97,9.35,2.39,2,2,23949,23752,21619,1,1,1,20082,18995,17351,15352,14306,13084,4724,4684,4263,6,6,4,16,16,11,3.3,1.9,1.04,9802,100,12075,45,14,1933,1933,,100,0
"""490490102202""","""Provo-Orem, UT""",1.00,1671.00,400.00,1473.15,46,56,52,24,30,29,22,26,23,9.14,2.48,2.35,2,2,25175,24978,22846,0,0,0,20046,18971,17328,15076,14042,12820,4966,4926,4505,4,4,3,10,10,7,2.2,1.6,0.27,6143,70,7912,45,123,1834,1818,1877,73,27
"""490490102203""","""Provo-Orem, UT""",1.00,1334.00,305.00,155.66,52,63,59,30,38,37,21,25,22,8.08,15.83,2.29,2,2,24150,23953,21821,1,1,0,19502,18443,16799,14733,13716,12494,4764,4723,4303,4,4,3,11,11,8,3.8,1.9,1.96,8673,100,10485,45,9,2297,2258,2474,82,18
"""490490102204""","""Provo-Orem, UT""",1.00,1692.00,404.00,264.89,47,58,54,25,32,31,22,26,23,8.51,12.98,2.35,2,2,24522,24325,22192,1,1,0,19948,18873,17228,15107,14072,12849,4838,4797,4376,4,4,3,11,11,8,3.3,1.9,1.53,9307,94,11262,45,17,1934,2123,,91,9
"""490490102212""","""Provo-Orem, UT""",1.00,2625.00,742.00,195.16,38,46,43,20,25,24,19,22,19,7.05,26.80,1.98,2,2,21186,20989,18857,1,1,1,16925,15961,14315,12737,11812,10590,4180,4139,3719,9,9,6,26,26,18,8.0,0.9,3.80,11991,15,33271,49,9,1496,1485,1508,51,49
"""490490102221""","""Provo-Orem, UT""",1.00,4847.00,1140.00,517.64,52,63,59,30,37,36,22,26,23,8.44,18.58,2.37,2,2,24441,24244,22111,1,1,0,20021,18941,17297,15196,14156,12934,4822,4781,4360,4,4,3,11,11,8,4.0,1.1,2.20,12701,95,26426,49,10,2274,2277,2243,92,8
"""490490102222""","""Provo-Orem, UT""",1.00,1260.00,379.00,160.50,45,55,51,23,29,28,22,26,23,8.42,19.87,2.38,2,2,24017,23820,21688,1,1,1,20035,18951,17305,15289,14246,13023,4738,4697,4277,7,8,5,21,21,14,4.0,0.8,2.36,13080,100,28183,49,8,1747,1839,,95,5
"""490490102223""","""Provo-Orem, UT""",1.00,2377.00,471.00,160.32,42,52,48,21,26,25,22,26,23,9.50,27.92,2.33,2,2,24575,24378,22245,1,1,0,19837,18767,17123,14985,13956,12734,4848,4807,4387,4,4,3,11,12,8,3.8,0.8,2.94,13262,97,23064,49,11,1572,1448,2168,83,17
"""490490102231""","""Provo-Orem, UT""",1.00,690.00,166.00,244.20,54,66,62,32,39,38,22,26,23,8.35,5.68,2.40,2,2,24153,23956,21824,1,1,1,20161,19072,17428,15391,14343,13121,4765,4724,4304,5,5,3,14,14,10,2.4,1.5,0.68,10729,93,15334,46,41,2400,2604,,92,8
"""490490102232""","""Provo-Orem, UT""",1.00,884.00,198.00,207.90,57,70,66,35,44,42,23,27,24,9.03,8.60,2.43,2,2,24983,24786,22654,1,1,0,20519,19421,17777,15587,14529,13307,4929,4888,4467,4,4,3,11,11,8,3.0,1.5,0.95,11284,100,16729,46,17,2656,2656,,100,0
"""490490102233""","""Provo-Orem, UT""",1.00,539.00,119.00,203.85,67,82,77,44,55,54,22,27,24,9.14,5.33,2.44,2,2,24455,24258,22126,1,1,1,20510,19407,17763,15681,14619,13397,4824,4784,4363,5,5,3,13,14,9,2.5,1.4,0.58,10992,100,16069,46,29,3369,3369,,100,0
"""490490102241""","""Provo-Orem, UT""",1.00,1951.00,477.00,645.42,56,68,64,34,42,41,22,26,23,9.22,6.82,2.38,2,2,24785,24588,22455,1,1,0,20203,19118,17474,15310,14265,13043,4889,4849,4428,4,4,3,11,11,8,2.9,1.3,0.74,12433,96,17569,47,23,2554,2714,1402,88,12
"""490490102242""","""Provo-Orem, UT""",1.00,1349.00,294.00,318.61,61,75,70,39,48,47,22,26,23,9.16,8.45,2.41,2,2,24753,24556,22423,1,1,0,20351,19259,17615,15464,14412,13190,4883,4842,4422,4,4,3,11,12,8,3.4,1.3,0.92,13025,100,18692,47,12,2947,3029,,97,3
"""490490102251""","""Provo-Orem, UT""",1.00,1285.00,265.00,203.10,56,69,65,34,43,42,22,26,23,8.87,11.58,2.42,2,2,23969,23772,21639,1,1,1,20293,19196,17551,15558,14502,13280,4728,4688,4267,6,6,4,17,18,12,2.6,1.9,1.30,12755,100,17730,46,29,2602,2602,,100,0
"""490490102252""","""Provo-Orem, UT""",1.00,830.00,203.00,202.48,51,62,58,29,37,36,22,26,23,8.46,8.48,2.34,2,2,23792,23595,21462,1,1,1,19698,18627,16983,15000,13970,12748,4693,4653,4232,4,4,3,12,13,9,4.0,1.5,1.00,13600,88,19957,47,17,2227,2281,1875,87,13
"""490490102253""","""Provo-Orem, UT""",1.00,511.00,117.00,171.43,48,58,55,26,32,31,22,26,23,8.07,5.51,2.40,2,2,23931,23734,21602,1,1,0,20153,19063,17419,15428,14378,13156,4721,4680,4260,4,4,3,11,12,8,4.6,1.4,0.68,14778,100,23360,47,8,1964,1964,,100,0
"""490490102254""","""Provo-Orem, UT""",1.00,957.00,226.00,170.70,46,56,53,25,31,31,21,25,22,8.36,11.07,2.29,2,2,23310,23113,20981,1,1,1,19314,18257,16612,14711,13694,12472,4599,4558,4137,4,4,3,12,12,8,4.0,1.6,1.32,14127,87,20922,47,19,1912,2128,1170,77,23
"""490490102261""","""Provo-Orem, UT""",1.00,1656.00,385.00,298.47,51,62,58,29,36,35,22,26,23,8.90,11.48,2.35,2,2,23649,23452,21320,1,1,1,19766,18691,17046,15093,14059,12837,4665,4625,4204,7,7,5,20,21,14,3.4,1.9,1.29,11178,100,14389,46,14,2205,2191,2318,89,11
"""490490102262""","""Provo-Orem, UT""",1.00,1416.00,373.00,196.53,52,63,59,30,38,36,22,25,23,7.52,14.27,2.34,2,2,23393,23196,21064,1,1,1,19656,18584,16939,15034,14002,12780,4615,4574,4154,8,8,6,22,23,15,3.4,2.1,1.90,11830,90,15910,46,22,2282,2526,,90,10
"""490490103031""","""Provo-Orem, UT""",1.00,2089.00,591.00,1603.60,53,64,60,30,37,36,23,27,24,9.45,3.48,2.44,2,2,26899,26702,24570,0,0,0,21001,19898,18251,15683,14621,13398,5306,5266,4845,12,12,8,11,11,8,2.4,0.8,0.37,4293,92,4371,46,38,2259,2519,,90,10
"""490490103032""","""Provo-Orem, UT""",1.00,900.00,301.00,491.24,50,61,57,28,35,34,22,26,23,8.14,4.99,2.36,2,2,25907,25710,23577,0,0,0,20307,19228,17581,15183,14144,12922,5111,5070,4649,13,14,9,13,13,9,2.4,0.7,0.61,7193,87,6729,47,49,2126,2896,,73,27
"""490490103033""","""Provo-Orem, UT""",1.00,2097.00,530.00,325.67,52,64,60,30,37,36,22,26,23,8.92,14.51,2.38,2,2,25343,25146,23014,0,0,0,20319,19234,17587,15305,14261,13039,5000,4959,4538,14,15,10,13,14,9,3.5,1.0,1.63,8114,98,7648,47,13,2275,2456,,93,7
"""490490103051""","""Provo-Orem, UT""",1.00,2416.00,644.00,1792.57,56,68,64,33,41,40,23,27,24,9.04,3.25,2.41,2,2,26526,26329,24197,0,0,0,20690,19598,17953,15452,14401,13179,5233,5192,4772,4,4,3,11,12,8,2.3,0.8,0.36,5652,89,4884,46,50,2496,2781,1200,82,18
"""490490103052""","""Provo-Orem, UT""",1.00,2014.00,529.00,6617.84,53,65,61,29,36,35,24,29,26,10.08,0.81,2.58,3,2,29024,28827,26694,0,0,0,22300,21155,19512,16571,15468,14245,5726,5685,5264,3,3,2,9,9,6,0.6,0.5,0.08,3030,93,2960,47,236,2202,2339,,94,6
"""490490103061""","""Provo-Orem, UT""",1.00,1375.00,449.00,133.13,39,47,44,19,23,23,20,24,21,6.75,22.76,2.20,2,2,21910,21713,19581,2,2,2,18482,17452,15804,14143,13153,11931,4322,4282,3861,16,17,12,46,47,32,6.2,3.0,3.37,9415,59,11735,44,10,1420,1598,,89,11
"""490490103062""","""Provo-Orem, UT""",1.00,1055.00,320.00,1546.63,41,49,46,19,24,23,22,26,23,7.84,1.62,2.35,2,2,23611,23414,21282,1,1,1,19745,18671,17025,15077,14043,12821,4658,4617,4197,11,11,8,30,31,21,3.8,2.3,0.21,7669,56,10882,45,57,1433,1570,,91,9
"""490490103071""","""Provo-Orem, UT""",1.00,2182.00,523.00,959.53,54,66,62,31,39,38,23,27,24,9.29,5.06,2.45,2,2,26014,25817,23684,0,0,0,20865,19761,18114,15720,14656,13434,5132,5091,4670,14,14,10,13,13,9,2.8,1.1,0.55,8488,100,6360,46,22,2373,2373,,100,0
"""490490103072""","""Provo-Orem, UT""",1.00,1312.00,395.00,217.09,42,51,47,22,27,27,20,23,21,8.48,15.44,2.08,2,2,23753,23556,21423,1,1,1,18076,17081,15436,13384,12429,11207,4686,4645,4225,7,7,5,18,19,13,7.1,1.2,1.82,7943,22,5628,45,18,1667,1592,1827,68,32
"""490490103073""","""Provo-Orem, UT""",1.00,2314.00,602.00,261.81,46,57,53,26,33,32,20,24,21,8.25,18.97,2.17,2,2,22879,22682,20550,1,1,1,18488,17466,15820,13965,12984,11761,4513,4473,4052,9,9,6,25,26,18,5.7,2.2,2.30,9959,66,8425,44,10,1980,2177,1386,75,25
"""490490103081""","""Provo-Orem, UT""",1.00,1376.00,326.00,596.57,43,52,48,21,26,25,22,26,23,9.30,5.08,2.39,2,2,24564,24367,22235,1,1,1,20251,19163,17512,15379,14332,13109,4846,4805,4385,26,27,18,24,25,17,2.9,1.5,0.55,7751,91,9340,46,28,1576,1730,,91,9
"""490490103082""","""Provo-Orem, UT""",1.00,894.00,295.00,290.10,40,49,45,20,24,24,21,24,22,7.03,7.15,2.19,2,2,24131,23934,21802,1,1,0,18854,17827,16179,14078,13092,11869,4760,4720,4299,16,16,11,15,15,10,5.7,0.9,1.02,6940,59,6982,47,13,1483,2365,,63,37
"""490490103083""","""Provo-Orem, UT""",1.00,2657.00,582.00,566.62,50,61,57,27,34,33,23,27,24,8.91,9.16,2.45,2,2,25318,25121,22989,1,1,1,20725,19622,17973,15712,14649,13426,4995,4954,4533,19,19,13,17,18,12,2.7,1.0,1.03,7613,100,8095,47,23,2077,2077,,100,0
"""490490104041""","""Provo-Orem, UT""",1.00,1700.00,431.00,119.58,45,55,51,24,29,29,22,25,23,9.08,32.74,2.30,2,2,24540,24343,22211,1,1,1,19647,18586,16941,14800,13780,12557,4841,4800,4380,6,6,4,16,17,11,5.4,1.5,3.60,8062,83,5771,45,6,1793,1831,,98,2
"""490490104042""","""Provo-Orem, UT""",1.00,1635.00,407.00,130.20,45,55,52,24,30,29,22,26,23,8.38,26.19,2.31,2,2,24464,24267,22135,1,1,1,19690,18626,16982,14858,13835,12613,4826,4785,4365,6,6,4,16,17,11,4.6,1.7,3.13,8986,89,6528,44,8,1815,1894,,96,4
"""490490104043""","""Provo-Orem, UT""",1.00,880.00,216.00,69.89,45,55,51,24,30,29,22,25,23,8.40,25.97,2.31,2,2,24159,23962,21830,1,1,1,19619,18556,16911,14847,13824,12602,4766,4725,4305,6,6,4,16,17,11,4.4,2.1,3.09,9430,100,7196,44,6,1798,1885,,95,5
"""490490104044""","""Provo-Orem, UT""",1.00,874.00,203.00,201.00,49,60,56,28,35,34,22,25,23,8.83,8.92,2.30,2,2,24630,24433,22301,1,1,1,19656,18596,16951,14792,13772,12550,4859,4818,4398,5,6,4,15,16,11,4.0,1.7,1.01,8073,72,6049,44,25,2123,2371,504,87,13
"""490490104051""","""Provo-Orem, UT""",1.00,2498.00,548.00,136.04,44,54,50,22,28,27,22,26,23,9.18,36.99,2.34,2,2,25304,25107,22975,1,1,0,20039,18966,17322,15042,14010,12787,4992,4951,4531,5,5,4,15,15,10,3.9,1.3,4.03,7850,99,5544,45,9,1710,1729,1339,95,5
"""490490104052""","""Provo-Orem, UT""",1.00,1376.00,323.00,146.11,44,54,50,23,28,27,22,26,23,9.16,20.25,2.31,2,2,25343,25146,23014,1,1,0,19836,18773,17129,14831,13809,12587,5000,4959,4538,5,5,4,14,15,10,5.2,0.9,2.21,6363,73,4573,46,10,1712,1669,2221,92,8
"""490490104053""","""Provo-Orem, UT""",1.00,581.00,146.00,120.97,43,52,48,20,25,24,22,27,24,9.30,11.23,2.39,2,2,25986,25789,23656,0,0,0,20497,19409,17764,15366,14318,13096,5126,5085,4665,5,5,3,13,13,9,3.4,1.1,1.21,6872,100,4854,45,12,1530,1596,,96,4
"""490490104061""","""Provo-Orem, UT""",1.00,2735.00,724.00,3964.90,52,64,60,29,36,35,23,27,24,9.26,1.69,2.44,2,2,26261,26064,23931,1,1,1,20869,19766,18121,15682,14620,13398,5181,5140,4719,6,7,4,18,18,13,2.6,0.8,0.18,4192,79,5269,47,54,2219,2267,1805,90,10
"""490490104062""","""Provo-Orem, UT""",1.00,753.00,211.00,3672.45,48,58,54,25,31,30,23,27,25,8.41,0.48,2.49,2,2,26257,26060,23928,1,1,1,21177,20060,18415,15990,14914,13691,5180,5139,4719,7,7,5,19,20,13,2.2,1.2,0.06,4488,76,4307,45,90,1867,1903,,98,2
"""490490104071""","""Provo-Orem, UT""",1.00,1145.00,351.00,1509.89,46,56,52,24,30,29,22,26,23,8.33,1.94,2.35,2,2,24972,24775,22643,1,1,1,20053,18977,17331,15117,14082,12860,4926,4886,4465,9,9,6,25,25,17,2.3,2.3,0.23,4687,95,4693,43,36,1810,1932,1362,79,21
"""490490104072""","""Provo-Orem, UT""",1.00,1919.00,437.00,368.11,44,54,50,22,28,27,22,26,23,9.26,10.99,2.34,2,2,25216,25019,22887,1,1,1,20030,18957,17311,15045,14013,12791,4974,4934,4513,10,11,7,29,30,20,3.8,1.5,1.19,4534,89,4596,45,13,1694,1768,1021,90,10
"""490490104081""","""Provo-Orem, UT""",1.00,1381.00,440.00,449.18,48,59,55,26,32,31,22,27,24,8.65,8.47,2.39,2,2,25876,25679,23546,1,1,1,20447,19361,17715,15334,14288,13066,5105,5064,4643,9,9,6,24,25,17,3.7,1.0,0.98,4378,94,4303,46,11,1956,2059,,95,5
"""490490104082""","""Provo-Orem, UT""",1.00,1366.00,311.00,753.89,53,65,61,30,37,36,23,28,25,10.00,4.12,2.48,2,2,27679,27482,25349,0,0,0,21401,20287,18643,15937,14864,13641,5460,5419,4999,4,4,3,10,10,7,2.3,0.7,0.41,3895,100,3775,46,29,2264,2324,,97,3
"""490490104083""","""Provo-Orem, UT""",1.00,1551.00,435.00,357.86,52,63,59,29,36,35,23,27,24,9.16,11.13,2.43,2,2,26698,26501,24368,0,0,0,20853,19755,18111,15582,14525,13303,5267,5226,4805,4,4,3,12,12,8,3.0,1.3,1.22,4453,100,4197,45,16,2209,2209,,100,0
"""490490104091""","""Provo-Orem, UT""",1.00,2123.00,545.00,2139.17,51,63,59,28,35,34,24,28,25,10.02,2.55,2.50,2,2,28301,28104,25972,0,0,0,21659,20537,18893,16072,14992,13769,5583,5542,5122,4,4,3,11,11,7,2.0,0.5,0.25,2421,92,2075,47,58,2102,2103,2083,94,6
"""490490104092""","""Provo-Orem, UT""",1.00,1748.00,447.00,8990.57,48,58,54,23,28,27,25,30,27,10.85,0.54,2.61,3,2,30230,30033,27901,0,0,0,22751,21596,19953,16785,15671,14449,5964,5923,5502,3,3,2,8,8,5,0.5,0.3,0.05,1444,100,1211,47,195,1718,1765,,97,3
"""490490104101""","""Provo-Orem, UT""",1.00,361.00,91.00,1908.48,42,51,47,19,24,23,23,27,24,,,2.43,2,2,27653,27456,25324,0,0,0,21040,19942,18298,15581,14524,13301,5455,5414,4994,4,4,3,10,10,7,2.1,0.6,0.05,2828,76,2498,46,95,1434,1581,971,76,24
"""490490104102""","""Provo-Orem, UT""",1.00,1144.00,336.00,564.45,46,56,52,23,28,28,23,27,24,8.98,5.34,2.45,2,2,26642,26445,24313,1,1,0,20966,19862,18217,15705,14642,13419,5256,5215,4794,5,5,4,15,15,10,2.8,1.0,0.60,4725,100,4968,46,19,1730,1761,,98,2
"""490490104103""","""Provo-Orem, UT""",1.00,133.00,34.00,705.50,46,56,52,22,27,27,24,29,26,10.87,0.52,2.57,3,2,28457,28260,26127,0,0,0,22090,20950,19306,16472,15373,14151,5614,5573,5152,3,3,2,9,10,6,1.7,0.7,0.05,3063,100,2905,46,59,1668,1668,,100,0
"""490490104104""","""Provo-Orem, UT""",1.00,2384.00,593.00,401.92,46,56,52,23,29,28,23,27,24,9.65,14.24,2.40,2,2,26399,26202,24069,0,0,0,20598,19509,17865,15386,14338,13116,5208,5167,4746,4,4,3,12,12,8,3.2,1.0,1.48,4995,99,4178,45,14,1772,1777,1680,95,5
"""490490104111""","""Provo-Orem, UT""",1.00,1427.00,417.00,46411.28,58,70,66,32,40,39,25,30,27,10.66,0.10,2.67,3,2,30993,30796,28664,0,0,0,23247,22076,20432,17130,16000,14778,6114,6073,5652,3,3,2,8,8,6,0.1,0.6,0.01,1175,93,1137,45,611,2432,2444,,100,0
"""490490104112""","""Provo-Orem, UT""",1.00,2683.00,644.00,17459.16,56,68,64,31,39,38,25,29,26,10.34,0.38,2.59,3,2,29450,29253,27121,0,0,0,22442,21294,19651,16629,15522,14300,5810,5769,5348,3,3,2,9,9,6,0.3,0.6,0.04,2360,100,2236,46,242,2378,2487,1143,92,8
"""490490104113""","""Provo-Orem, UT""",1.00,3775.00,990.00,734.19,51,62,58,28,35,34,23,27,24,9.25,12.47,2.42,2,2,26968,26771,24638,0,0,0,20844,19749,18105,15520,14466,13244,5320,5279,4859,4,4,3,11,12,8,3.1,1.2,1.35,3573,99,2964,44,14,2108,2117,,100,0
"""490490105031""","""Provo-Orem, UT""",1.00,1406.00,303.00,8034.21,51,63,59,28,35,34,24,28,25,9.80,0.37,2.51,2,2,28199,28002,25870,0,0,0,21688,20564,18920,16122,15039,13817,5563,5522,5101,3,3,2,8,9,6,0.5,0.7,0.04,2318,100,3481,46,196,2104,2457,1135,73,27
"""490490105032""","""Provo-Orem, UT""",1.00,2619.00,719.00,13854.57,42,52,48,21,27,26,21,25,22,7.65,0.40,2.24,2,2,24414,24217,22085,0,0,0,19175,18134,16490,14354,13354,12132,4816,4776,4355,5,5,3,13,13,9,4.2,1.3,0.05,4173,31,9917,46,118,1625,1724,1507,55,45
"""490490105041""","""Provo-Orem, UT""",1.00,2314.00,765.00,6564.52,43,52,48,21,26,26,22,26,23,8.58,1.00,2.30,2,2,25261,25064,22932,1,1,1,19745,18686,17041,14756,13737,12515,4983,4943,4522,6,6,4,17,18,12,3.7,1.2,0.12,3113,52,4501,46,65,1598,1666,1449,69,31
"""490490105042""","""Provo-Orem, UT""",1.00,1245.00,345.00,9067.39,49,60,56,25,32,31,24,29,25,9.80,0.37,2.55,2,2,28206,28009,25876,0,0,0,21933,20798,19154,16365,15271,14049,5564,5523,5103,3,3,2,9,9,6,1.1,0.9,0.04,2479,97,3202,45,115,1931,2000,1088,92,8
"""490490105051""","""Provo-Orem, UT""",1.00,973.00,254.00,492.45,37,45,42,16,19,19,22,26,23,8.99,4.64,2.28,2,2,26164,25967,23835,1,1,1,19821,18766,17122,14654,13640,12418,5162,5121,4700,6,6,4,16,16,11,5.2,0.4,0.52,3482,49,2591,48,27,1179,1551,,76,24
"""490490105052""","""Provo-Orem, UT""",1.00,671.00,173.00,158.01,44,54,50,21,26,26,23,28,25,9.86,10.80,2.46,2,2,27968,27771,25638,0,0,0,21311,20203,18559,15790,14723,13501,5517,5476,5056,4,4,3,11,11,7,3.4,0.4,1.09,3437,100,2570,48,11,1597,1597,,100,0
"""490490105053""","""Provo-Orem, UT""",1.00,518.00,137.00,48.01,48,58,54,25,31,30,23,27,24,9.39,26.80,2.40,2,2,26896,26699,24566,1,1,1,20724,19634,17989,15411,14362,13140,5306,5265,4844,7,7,5,18,19,13,4.6,0.4,2.85,3397,87,2441,48,8,1895,1895,,100,0
"""490490105054""","""Provo-Orem, UT""",1.00,1162.00,320.00,292.18,38,46,43,15,19,19,23,27,24,9.27,10.15,2.40,2,2,27109,26912,24779,1,1,1,20790,19698,18054,15436,14386,13164,5348,5307,4886,6,6,4,15,16,11,3.7,0.4,1.10,3262,92,2386,48,13,1166,1278,,91,9
"""490490105055""","""Provo-Orem, UT""",1.00,2160.00,521.00,368.59,46,56,52,23,28,28,23,27,24,9.91,14.01,2.42,2,2,27627,27430,25297,0,0,0,21015,19918,18274,15561,14505,13283,5450,5409,4989,4,4,3,10,11,7,4.1,0.5,1.41,3109,88,2426,47,11,1729,1729,,100,0
"""490490105061""","""Provo-Orem, UT""",1.00,1176.00,353.00,149.72,33,40,37,13,17,16,20,24,21,8.35,19.69,2.09,2,2,24815,24618,22486,1,1,1,18356,17358,15713,13453,12495,11273,4895,4855,4434,8,8,5,21,22,15,6.6,0.3,2.36,3020,49,2288,48,9,1006,1155,901,41,59
"""490490105062""","""Provo-Orem, UT""",1.00,748.00,257.00,108.99,39,47,43,17,22,21,21,25,22,8.75,20.64,2.23,2,2,25842,25645,23513,1,1,1,19450,18410,16765,14346,13346,12124,5098,5057,4637,6,7,4,18,18,12,5.8,0.3,2.36,2985,70,2249,48,7,1311,1403,1105,69,31
"""490490105063""","""Provo-Orem, UT""",1.00,565.00,132.00,1526.69,42,51,47,19,24,23,23,27,24,9.01,0.78,2.36,2,2,27493,27296,25164,0,0,0,20589,19511,17867,15162,14124,12902,5424,5383,4962,4,4,3,11,11,8,2.9,0.3,0.09,1795,66,1624,48,69,1458,1564,1260,65,35
"""490490106001""","""Provo-Orem, UT""",1.00,2099.00,470.00,97509.05,54,66,62,28,35,34,26,31,28,11.81,0.06,2.72,3,2,32942,32745,30613,0,0,0,23965,22778,21135,17464,16318,15096,6499,6457,6037,3,3,2,7,7,5,0.2,0.1,0.00,1094,93,1300,52,476,2144,2262,1214,89,11
"""490490106002""","""Provo-Orem, UT""",1.00,2627.00,652.00,9946.40,50,61,57,25,31,30,25,30,27,10.84,0.71,2.60,3,2,30928,30731,28598,0,0,0,22795,21645,20001,16691,15582,14360,6101,6060,5639,3,3,2,8,8,5,0.7,0.3,0.07,1392,98,987,47,174,1897,1954,,97,3
"""490490106003""","""Provo-Orem, UT""",1.00,1361.00,375.00,61179.49,43,52,48,18,23,22,24,29,26,10.71,0.07,2.54,2,2,30524,30327,28194,0,0,0,22331,21199,19554,16302,15211,13989,6022,5980,5560,8,8,6,7,8,5,0.3,0.4,0.01,761,84,653,45,506,1391,1527,1032,73,27
"""490490107001""","""Provo-Orem, UT""",1.00,1961.00,460.00,841.73,54,66,62,32,40,39,22,26,23,7.83,4.28,2.43,2,2,23953,23756,21624,1,1,1,20305,19208,17563,15573,14517,13294,4725,4685,4264,6,6,4,18,18,12,2.8,2.1,0.55,12979,91,17708,46,31,2418,2418,,100,0
"""490490107003""","""Provo-Orem, UT""",1.00,2082.00,611.00,241.10,42,51,47,21,26,25,21,25,22,7.71,19.53,2.27,2,2,23182,22985,20853,1,1,1,19136,18086,16442,14559,13549,12327,4573,4533,4112,4,5,3,13,13,9,4.7,1.5,2.53,14376,90,23624,47,9,1568,1582,1518,79,21
"""490490109001""","""Provo-Orem, UT""",1.00,72.00,23.00,60078.76,,,,,,,25,30,27,8.79,0.00,2.71,3,2,28261,28064,25932,0,0,0,22991,21807,20163,17413,16270,15048,5575,5534,5114,3,3,2,8,8,5,0.6,1.3,0.00,2969,79,5308,45,1054,,,,100,0
"""490490109003""","""Provo-Orem, UT""",1.00,564.00,133.00,260551.83,54,66,62,27,34,33,27,32,29,12.07,0.01,2.80,3,3,33225,33028,30896,0,0,0,24530,23319,21676,17973,16804,15581,6554,6513,6093,2,2,2,6,6,4,0.0,0.4,0.00,460,100,583,45,2686,2059,2059,,100,0
"""490499802001""","""Provo-Orem, UT""",1.00,2995.00,774.00,159.67,27,33,29,12,14,14,15,18,15,4.70,22.79,1.69,2,1,16453,16256,14124,3,3,3,14114,13239,11590,10849,10013,8791,3246,3206,2785,19,20,14,51,53,36,8.7,4.7,4.85,16534,0,27671,42,9,879,,879,0,100
