blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""490490102143""","""Provo-Orem, UT""",1.00,1527.00,364.00,157.23,55,64,59,28,35,32,27,29,27,12.07,27.95,2.27,2,2,26496,23824,23303,0,0,0,16802,14500,14315,12939,11029,10919,3862,3471,3396,0,0,0,0,0,0,3.1,0.4,3.20,2.32,8809,95,10461,89,8,209,882,1449,1449,,90,10
"""490490101091""","""Provo-Orem, UT""",1.00,3244.00,841.00,1398.27,53,62,56,26,32,30,27,29,27,11.68,7.03,2.20,2,2,27502,24710,24125,0,0,0,16573,14457,14315,12561,10856,10800,4009,3600,3515,3,0,0,3,0,0,4.1,0.3,3.07,0.60,5280,61,5640,87,31,49,1324,1337,1385,1171,78,22
"""490479402015""","""Vernal, UT""",1.00,1149.00,344.00,14469.86,44,52,52,19,24,24,25,28,28,11.93,0.28,2.21,2,2,27919,25006,25588,1,1,1,16703,14759,15001,12610,11103,11259,4070,3644,3728,23,12,14,20,10,12,1.2,5.2,0.05,0.02,934,66,2071,80,241,8,3530,1065,1025,1304,86,14
"""490490101043""","""Provo-Orem, UT""",1.00,2913.00,690.00,1501.17,54,63,58,26,33,30,28,31,28,12.44,5.72,2.30,2,2,28121,25530,25030,0,0,0,17250,15120,15002,13151,11399,11355,4099,3720,3647,0,0,0,0,0,0,2.4,0.2,3.50,0.46,4182,100,3107,85,26,47,1081,1351,1333,1415,78,22
"""490572102012""","""Ogden-Clearfield, UT""",1.00,1025.00,280.00,191.51,53,62,59,27,34,32,25,27,27,10.72,15.67,2.16,2,2,25135,22522,23154,4,4,4,16170,13934,14324,12333,10493,10788,3664,3282,3374,173,160,162,156,144,146,2.6,1.5,2.23,1.46,8110,100,5343,86,9,173,769,1459,1459,,92,8
"""490532717012""","""St. George, UT""",1.00,6095.00,1607.00,2742.88,77,93,72,48,61,46,28,32,27,11.77,6.90,1.97,2,2,25198,22474,24787,0,0,0,14385,12986,14331,10713,9712,10719,3672,3275,3612,0,0,0,0,0,0,2.4,4.6,1.73,0.59,5311,96,7779,86,16,90,1054,2051,2060,1984,89,11
"""490251302003""",,1.00,1456.00,564.00,1165.82,54,65,51,27,33,25,28,31,27,10.54,5.10,1.91,2,2,23806,21322,24510,1,1,1,13913,12610,14332,10420,9482,10735,3469,3107,3571,25,22,26,21,18,22,2.9,2.1,1.19,0.48,1237,85,746,78,22,46,1186,1114,1170,875,81,19
"""490351135351""","""Salt Lake City, UT""",1.00,7584.00,1850.00,1638.86,57,67,62,31,39,36,26,28,27,12.09,13.65,2.18,2,2,25442,22793,23427,1,1,1,16197,13889,14335,12458,10538,10892,3709,3321,3414,30,30,29,27,27,26,1.7,4.0,3.17,1.13,16868,99,13505,88,22,87,1142,1603,1609,1462,96,4
"""490490005071""","""Provo-Orem, UT""",1.00,826.00,251.00,692.71,56,66,61,30,37,34,27,29,27,11.13,4.03,2.21,2,2,26931,24251,23756,0,0,0,16543,14443,14337,12617,10909,10876,3926,3534,3462,0,0,0,0,0,0,3.8,1.7,2.63,0.36,7814,96,9560,88,6,157,469,1532,1564,1375,83,17
"""490490032051""","""Provo-Orem, UT""",1.00,1680.00,385.00,163.67,54,63,57,27,33,31,27,29,27,12.33,29.00,2.22,2,2,27321,24524,23964,1,0,0,16691,14492,14340,12697,10916,10847,3983,3573,3492,11,3,1,10,2,1,2.8,0.9,2.94,2.35,8442,97,6649,87,7,168,717,1382,1382,,96,4
"""490532710002""","""St. George, UT""",1.00,2537.00,757.00,662.23,54,64,51,26,32,24,28,32,27,10.91,12.48,1.97,2,2,25101,22545,24698,1,1,1,14366,13022,14341,10703,9732,10738,3658,3285,3599,5,4,5,13,10,11,3.1,1.0,1.88,1.14,2025,88,1204,81,21,108,1193,1084,1119,954,79,21
"""490490007081""","""Provo-Orem, UT""",1.00,1921.00,410.00,174.38,59,69,63,32,40,37,27,29,27,12.52,29.44,2.28,2,2,26616,23900,23358,1,1,1,16891,14550,14342,12989,11050,10921,3880,3482,3403,22,18,17,20,16,15,2.1,2.0,2.72,2.35,13541,100,19920,91,12,224,1244,1650,1650,,96,4
"""490351126172""","""Salt Lake City, UT""",1.00,1262.00,358.00,518.66,69,82,76,43,54,49,26,28,27,11.95,8.25,2.16,2,2,25899,23083,23766,1,0,0,16108,13948,14342,12318,10577,10870,3775,3363,3463,15,8,9,13,7,8,1.7,5.6,2.53,0.69,13985,97,15243,88,31,67,1507,2221,2221,,92,8
"""490419751002""",,1.00,1441.00,530.00,3933.13,54,63,47,23,29,20,31,34,27,10.51,1.42,1.94,2,2,25306,22688,24970,1,1,1,14259,12440,14350,10549,9111,10688,3687,3307,3638,23,21,24,20,18,20,2.3,5.0,1.78,0.13,830,76,1429,79,61,22,1519,906,955,694,81,19
"""490050002023""","""Logan, UT-ID""",1.00,1693.00,531.00,2791.28,58,69,53,27,34,25,31,35,28,11.46,2.18,2.17,2,2,27053,24404,25052,1,1,1,15782,14253,14882,11825,10680,11215,3942,3556,3650,15,16,17,13,14,14,2.6,0.2,1.48,0.19,1510,67,1513,82,59,23,1413,1136,1190,861,84,16
"""490490014013""","""Provo-Orem, UT""",1.00,1289.00,328.00,350.47,67,79,73,40,50,46,27,29,27,11.01,10.31,2.26,2,2,26430,23767,23261,0,0,0,16780,14528,14356,12927,11064,10967,3853,3463,3389,0,0,0,0,0,0,3.0,1.7,1.62,0.94,14217,95,27441,92,15,123,1228,2067,2031,2274,85,15
"""490451308002""","""Salt Lake City, UT""",1.00,2582.00,937.00,2753.50,45,52,49,19,24,22,26,28,27,10.36,3.52,2.12,2,2,26818,24136,24789,1,1,1,16044,14005,14357,12127,10482,10739,3909,3517,3612,7,6,6,6,5,5,2.9,1.9,2.15,0.34,1564,72,1501,81,56,26,1628,988,1213,259,76,24
"""490490102181""","""Provo-Orem, UT""",1.00,1584.00,296.00,414.14,71,84,77,43,53,49,28,30,28,13.81,9.87,2.34,2,2,27798,24985,24408,0,0,0,17405,15079,14883,13353,11438,11326,4052,3641,3557,0,0,0,0,0,0,1.8,1.1,1.31,0.71,8565,100,10406,89,11,124,899,2205,2205,,100,0
"""490490102144""","""Provo-Orem, UT""",1.00,1257.00,284.00,160.32,57,67,62,31,38,35,27,29,27,12.56,22.25,2.20,2,2,27464,24642,24095,0,0,0,16584,14479,14357,12581,10888,10846,4003,3591,3511,0,0,0,0,0,0,3.8,0.4,2.65,1.77,9175,83,10431,90,11,156,919,1575,1575,,84,16
"""490451307022""","""Salt Lake City, UT""",1.00,5708.00,1408.00,896.71,56,66,61,30,38,35,26,28,27,12.03,18.89,2.16,2,2,26317,23592,24259,1,1,1,16174,13951,14359,12331,10509,10819,3836,3438,3535,6,5,5,6,4,4,2.1,2.4,2.37,1.57,4053,94,3233,84,14,164,1407,1562,1575,1333,95,5
"""490572102031""","""Ogden-Clearfield, UT""",1.00,1637.00,490.00,301.99,52,61,59,27,34,32,25,27,27,11.00,17.85,2.17,2,2,25515,22856,23500,3,3,3,16228,13963,14359,12375,10516,10815,3719,3330,3424,133,117,120,120,106,108,2.3,1.7,1.99,1.62,6197,96,4158,85,10,119,938,1436,1436,,96,4
"""490050011021""","""Logan, UT-ID""",1.00,1309.00,426.00,552.23,76,91,69,44,55,41,32,35,28,10.79,8.32,2.21,2,2,26814,24138,24821,0,0,0,15917,14223,14883,12010,10705,11266,3907,3517,3617,0,1,1,0,1,1,1.2,2.2,1.44,0.77,7829,100,8376,87,23,80,1243,1852,1852,,100,0
"""490490001021""","""Provo-Orem, UT""",1.00,1242.00,241.00,265.64,53,62,57,26,32,30,27,29,27,12.98,11.77,2.24,2,2,26467,23786,23262,3,2,2,16722,14518,14361,12814,11009,10931,3858,3466,3389,50,43,41,45,39,37,3.6,0.4,1.89,0.91,8799,84,10262,89,14,90,1236,1341,1404,1036,83,17
"""490532717022""","""St. George, UT""",1.00,4377.00,1286.00,6352.88,59,70,55,31,38,29,28,32,27,11.48,2.32,1.98,2,2,25055,22396,24626,0,0,0,14424,13079,14365,10773,9815,10776,3651,3263,3588,1,1,1,2,2,1,3.1,1.6,2.46,0.20,3458,67,3634,84,87,23,1521,1291,1405,1004,72,28
"""490490034012""","""Provo-Orem, UT""",1.00,1199.00,376.00,182.58,50,58,53,23,29,26,27,29,27,10.76,22.16,2.26,2,2,26977,24215,23649,1,1,1,16854,14562,14374,12898,11019,10916,3932,3528,3446,24,15,12,22,14,11,3.4,0.2,2.64,2.06,5443,83,5476,87,8,203,904,1179,1206,863,92,8
"""490490101053""","""Provo-Orem, UT""",1.00,4706.00,1186.00,1923.06,58,68,62,31,38,35,27,29,27,11.80,7.28,2.21,2,2,27440,24646,24061,0,0,0,16613,14508,14375,12605,10917,10869,4000,3591,3506,8,1,0,7,0,0,4.0,0.3,1.94,0.62,5313,66,4300,86,23,57,1238,1584,1679,1201,80,20
"""490351129212""","""Salt Lake City, UT""",1.00,817.00,208.00,292.76,,,,,,,26,28,27,10.68,7.59,2.18,2,2,24440,21728,22379,6,6,6,16181,13965,14375,12462,10646,10962,3563,3166,3261,156,153,153,141,138,138,2.2,3.9,1.60,0.71,20178,100,28035,91,13,94,892,,,,96,4
"""490379781003""",,1.00,1091.00,297.00,3128.79,64,74,49,29,36,22,35,39,27,10.61,1.01,1.97,2,2,26464,23918,24695,1,1,1,14589,12829,14375,10713,9319,10754,3856,3486,3598,20,23,23,17,20,20,3.2,2.7,0.68,0.09,768,69,1196,80,52,17,1561,989,1108,631,75,25
"""490490033003""","""Provo-Orem, UT""",1.00,2779.00,639.00,262.21,55,64,58,28,35,32,27,29,27,12.19,29.70,2.21,2,2,27862,25137,24610,0,0,0,16667,14509,14376,12605,10846,10790,4061,3663,3586,0,0,0,0,0,0,2.8,1.1,4.05,2.44,5464,100,6446,87,9,159,882,1429,1434,1388,89,11
"""490351130122""","""Salt Lake City, UT""",1.00,2917.00,731.00,777.81,69,82,76,43,54,50,26,28,27,12.15,11.42,2.18,2,2,25343,22566,23240,2,2,2,16213,13951,14378,12471,10621,10950,3694,3288,3386,48,42,42,43,38,38,1.9,4.0,1.49,0.94,15563,97,32892,92,17,108,1038,2234,2234,,98,2
"""490490102132""","""Provo-Orem, UT""",1.00,1646.00,375.00,391.34,69,82,75,42,52,48,27,29,27,11.88,11.38,2.25,2,2,26935,24233,23708,0,0,0,16752,14538,14382,12826,11007,10927,3926,3531,3455,0,0,0,0,0,0,3.4,0.9,2.14,0.96,10346,89,11909,89,12,100,977,2153,2148,2180,84,16
"""490351135261""","""Salt Lake City, UT""",1.00,3042.00,784.00,1165.70,52,61,57,26,33,30,26,28,27,11.85,7.97,2.19,2,2,25371,22831,23425,1,1,1,16209,13967,14386,12479,10610,10942,3698,3327,3413,33,30,31,29,27,28,1.9,3.2,3.79,0.67,13442,100,13146,89,32,42,1291,1355,1332,1514,87,13
"""490159762003""",,1.00,1101.00,407.00,5571.60,49,57,45,20,25,18,29,32,27,10.64,0.78,1.96,2,2,25005,22423,24548,2,2,2,14343,12616,14389,10661,9312,10774,3644,3268,3577,39,36,37,33,31,32,3.2,2.1,1.37,0.07,485,64,522,77,82,12,1750,828,938,544,72,28
"""490351130162""","""Salt Lake City, UT""",1.00,3993.00,904.00,490.16,65,77,72,39,49,45,26,28,27,12.53,23.11,2.19,2,2,25769,23028,23691,0,0,0,16258,13955,14392,12490,10593,10932,3756,3355,3452,12,7,8,11,7,7,2.0,2.5,2.14,1.84,12451,98,15141,89,13,137,1011,2025,2025,,98,2
"""490532709021""","""St. George, UT""",1.00,3228.00,1439.00,5827.85,55,66,52,27,34,25,28,32,27,9.19,2.27,1.97,2,2,25275,22652,24833,1,1,1,14396,13132,14394,10706,9827,10769,3683,3301,3619,6,5,6,15,12,13,3.4,1.1,2.40,0.25,1194,68,1177,80,59,31,2078,1136,1128,1157,72,28
"""490351130111""","""Salt Lake City, UT""",1.00,2151.00,646.00,403.09,67,79,74,41,51,47,26,28,27,11.87,19.02,2.15,2,2,26222,23240,23961,0,0,0,16119,14022,14394,12296,10636,10903,3822,3386,3491,0,0,0,0,0,0,2.4,3.0,1.58,1.60,15685,89,22728,91,21,129,1305,2105,2135,1714,93,7
"""490351130083""","""Salt Lake City, UT""",1.00,1790.00,504.00,335.60,65,77,72,39,49,45,26,28,27,12.06,18.11,2.16,2,2,25986,23045,23751,1,0,0,16138,14023,14397,12328,10656,10924,3788,3358,3461,22,9,12,19,8,11,2.2,3.2,1.64,1.50,17275,97,21357,90,17,105,1296,2037,2037,,95,5
"""490139403002""",,1.00,1297.00,470.00,11668.55,43,50,47,18,23,21,25,28,27,10.19,0.41,2.02,2,2,25061,22544,24457,2,2,2,15224,13474,14399,11536,10158,10805,3653,3285,3564,35,31,30,30,26,26,3.9,1.0,1.24,0.04,483,66,577,78,72,17,1946,933,1000,824,62,38
"""490490022042""","""Provo-Orem, UT""",1.00,2247.00,558.00,472.98,54,62,57,26,33,30,27,29,27,11.47,13.54,2.28,2,2,26455,23794,23267,0,0,0,16899,14595,14401,13042,11128,11011,3856,3467,3390,0,0,0,0,0,0,2.8,1.3,2.11,1.18,13803,93,17425,91,15,114,1130,1354,1365,1260,89,11
"""490490102131""","""Provo-Orem, UT""",1.00,1232.00,247.00,421.69,,,,,,,27,29,27,12.46,7.30,2.23,2,2,27018,24392,23893,0,0,0,16698,14538,14402,12760,10984,10920,3938,3554,3482,0,0,0,0,0,0,3.5,1.0,0.82,0.59,9640,89,10475,89,19,68,1224,,,,77,23
"""490490103043""","""Provo-Orem, UT""",1.00,3411.00,790.00,1437.51,55,64,59,28,35,32,27,29,27,12.39,6.81,2.20,2,2,27683,24787,24170,1,0,0,16580,14526,14404,12535,10914,10883,4035,3612,3522,9,0,0,9,0,0,3.7,0.5,2.97,0.55,6551,64,4735,86,26,60,1457,1442,1486,1207,84,16
"""490479683023""","""Vernal, UT""",1.00,1934.00,576.00,1633.06,44,51,51,20,25,25,24,26,27,11.34,4.00,2.12,2,2,27131,24464,25017,1,1,1,16065,14147,14407,12090,10570,10750,3955,3565,3645,20,12,12,17,10,10,2.9,1.6,0.53,0.35,1625,74,1386,81,82,21,2108,1103,1204,867,70,30
"""490490001034""","""Provo-Orem, UT""",1.00,1547.00,440.00,243.64,54,63,58,27,33,31,27,29,27,11.44,20.66,2.21,2,2,27652,24867,24335,0,0,0,16629,14529,14412,12598,10905,10866,4031,3623,3546,0,0,0,0,0,0,3.6,0.4,1.99,1.81,8468,87,9673,89,13,137,959,1381,1420,1199,83,18
"""490111251022""","""Ogden-Clearfield, UT""",1.00,2590.00,692.00,3441.44,68,81,77,42,53,50,26,28,28,12.19,2.45,2.26,2,2,26478,23870,24501,0,0,0,16776,14480,14877,12909,10997,11301,3860,3478,3570,7,5,5,6,4,5,1.1,3.1,1.62,0.20,6927,98,6187,86,36,27,1193,2236,2284,1250,95,5
"""490490102151""","""Provo-Orem, UT""",1.00,1372.00,292.00,297.57,58,69,63,31,39,36,27,29,27,12.37,12.14,2.25,2,2,26999,24382,23885,0,0,0,16794,14572,14417,12858,11019,10937,3936,3553,3480,0,0,0,0,0,0,3.1,1.2,1.72,0.98,9885,97,10487,89,14,131,1195,1615,1615,,82,18
"""490279743004""",,1.00,1184.00,332.00,1140.29,48,57,45,19,24,19,29,32,27,11.47,3.34,2.02,2,2,25612,23074,24711,0,0,0,14705,13395,14420,10970,10032,10817,3732,3362,3601,3,1,2,3,1,2,4.1,0.3,1.10,0.29,1113,76,1414,82,25,49,1265,834,920,644,69,31
"""490351130132""","""Salt Lake City, UT""",1.00,2965.00,767.00,426.64,62,73,68,36,45,41,26,28,27,11.88,21.36,2.20,2,2,25587,22838,23501,1,0,0,16292,13982,14420,12549,10645,10986,3730,3328,3424,13,9,9,12,8,8,2.0,2.2,1.92,1.80,14501,100,17776,90,12,152,907,1853,1853,,99,1
"""490532705001""","""St. George, UT""",1.00,1661.00,558.00,2177.72,66,80,62,38,47,36,28,32,27,10.62,2.72,1.99,2,2,24616,22155,24294,1,1,1,14446,13087,14423,10854,9853,10878,3587,3228,3540,5,6,5,12,14,11,3.0,2.0,2.00,0.26,4455,93,3629,84,32,39,1336,1603,1722,1314,71,29
"""490351135252""","""Salt Lake City, UT""",1.00,5979.00,1306.00,3984.70,57,67,62,31,38,35,26,28,27,12.53,4.11,2.20,2,2,25423,22922,23506,0,0,0,16246,14000,14423,12540,10660,10998,3706,3340,3425,0,0,0,0,0,0,1.8,3.5,3.12,0.33,12118,98,13277,88,37,39,1614,1592,1605,1506,87,13
"""490351130081""","""Salt Lake City, UT""",1.00,1555.00,347.00,160.10,69,82,76,43,54,49,26,28,27,13.03,28.24,2.17,2,2,26111,23119,23844,0,0,0,16180,14037,14424,12372,10668,10949,3806,3369,3474,2,0,0,2,0,0,1.7,3.6,2.15,2.17,18285,100,24271,91,16,168,1436,2220,2220,,100,0
"""490230101001""","""Provo-Orem, UT""",1.00,1887.00,587.00,889.55,47,54,50,20,25,23,27,29,27,11.05,7.29,2.20,2,2,27572,24980,24459,1,0,0,16608,14542,14439,12579,10899,10873,4019,3640,3564,10,4,2,8,3,2,3.5,0.4,1.45,0.66,1410,88,1454,82,13,83,954,1036,1104,787,79,21
"""490111253033""","""Ogden-Clearfield, UT""",1.00,3863.00,1109.00,646.31,50,59,56,25,31,29,26,28,27,11.55,19.81,2.20,2,2,25770,23074,23727,1,0,0,16309,14047,14441,12541,10676,10974,3756,3362,3457,12,9,9,11,8,9,2.3,1.6,2.54,1.72,12069,98,9034,88,14,121,863,1317,1313,1368,93,7
"""490351128211""","""Salt Lake City, UT""",1.00,3176.00,862.00,733.68,79,95,88,53,66,61,26,28,27,11.64,13.68,2.17,2,2,25925,23162,23827,4,4,4,16236,14047,14441,12363,10583,10880,3779,3375,3472,94,89,89,85,80,81,2.1,3.1,1.40,1.17,10247,98,14237,89,15,141,1081,2757,2839,1654,93,7
"""490572103032""","""Ogden-Clearfield, UT""",1.00,1725.00,479.00,448.71,56,65,63,30,38,36,25,28,27,11.95,12.76,2.17,2,2,26278,23617,24261,1,0,0,16247,14065,14443,12389,10606,10889,3830,3441,3535,27,18,19,24,16,17,2.5,1.9,1.63,1.07,6067,100,4596,85,13,102,955,1606,1606,,87,13
"""490519602002""","""Heber, UT""",1.00,4490.00,1097.00,1232.87,53,62,61,28,35,35,25,27,27,12.38,11.01,2.18,2,2,27237,24571,24721,0,0,0,16431,14358,14444,12461,10778,10842,3970,3580,3602,0,0,0,0,0,0,3.3,0.8,2.07,0.89,3793,95,4132,86,12,86,954,1554,1654,1183,79,21
"""490351130072""","""Salt Lake City, UT""",1.00,2632.00,634.00,296.61,59,69,65,33,41,38,26,28,27,12.22,26.12,2.17,2,2,25705,22773,23491,4,3,3,16244,14035,14447,12403,10636,10940,3747,3318,3423,94,80,84,85,72,76,1.7,3.2,2.38,2.14,15473,97,16578,89,19,197,1209,1699,1699,,100,0
"""490490104051""","""Provo-Orem, UT""",1.00,1943.00,418.00,136.04,55,64,59,28,35,32,27,29,27,12.19,37.46,2.23,2,2,27767,25050,24514,0,0,0,16757,14589,14451,12707,10939,10879,4048,3650,3572,2,0,0,2,0,0,2.7,0.5,2.86,3.07,6276,100,4249,86,10,300,928,1432,1401,1701,90,10
"""490572101003""","""Ogden-Clearfield, UT""",1.00,1217.00,422.00,3781.15,54,64,61,29,36,34,25,28,27,10.44,1.17,2.13,2,2,26856,24054,24735,1,1,1,16104,14114,14453,12146,10587,10823,3915,3505,3604,43,22,26,39,20,23,3.2,2.7,0.38,0.11,1505,68,1755,81,37,34,2370,1529,1632,1091,81,19
"""490039602006""","""Ogden-Clearfield, UT""",1.00,511.00,166.00,951.09,41,48,46,16,20,19,25,28,27,10.85,1.89,2.13,2,2,26690,24163,24772,0,0,0,16035,14136,14454,12138,10616,10845,3891,3521,3610,6,0,0,6,0,0,4.0,0.3,1.56,0.17,1549,78,1570,82,37,31,1563,843,988,613,61,39
"""490439643081""","""Summit Park, UT""",1.00,549.00,229.00,3629.79,,,,,,,18,20,27,,,2.19,2,2,25749,22638,24416,2,1,2,16231,14604,14455,12477,11304,10897,3753,3300,3558,1,0,1,142,75,110,2.2,4.6,0.58,0.06,3080,60,4793,84,58,22,1527,,,,95,5
"""490490102154""","""Provo-Orem, UT""",1.00,2537.00,560.00,373.80,65,76,70,37,46,42,28,30,28,12.36,18.51,2.33,2,2,27915,25108,24535,0,0,0,17393,15094,14900,13324,11435,11325,4069,3659,3575,0,0,0,0,0,0,1.4,1.3,1.48,1.50,11660,100,13756,90,27,130,1338,1887,1887,,96,4
"""490519601001""","""Heber, UT""",1.00,1913.00,665.00,2150.26,46,54,54,22,27,27,25,27,27,11.33,3.50,2.17,2,2,27407,24624,24779,0,0,0,16376,14382,14464,12381,10794,10853,3995,3588,3611,0,0,0,0,0,0,3.7,0.7,3.22,0.31,3216,71,3686,85,32,27,1186,1207,1249,1083,75,25
"""490532708021""","""St. George, UT""",1.00,4120.00,1655.00,21283.89,59,71,56,31,38,29,28,33,27,10.00,0.78,1.98,2,2,25013,22580,24646,1,1,1,14450,13219,14464,10798,9922,10867,3645,3290,3591,7,7,6,16,17,14,2.8,1.2,2.76,0.08,1218,74,1364,81,154,10,1805,1292,1481,990,61,39
"""490572104022""","""Ogden-Clearfield, UT""",1.00,3602.00,768.00,3097.04,52,61,58,27,33,31,25,28,27,10.66,2.64,2.17,2,2,26089,23660,24244,1,1,1,16253,14096,14467,12403,10596,10884,3803,3448,3533,47,53,51,43,47,46,3.2,1.6,0.77,0.25,5941,86,11277,89,36,27,1626,1410,1627,856,72,28
"""490490015012""","""Provo-Orem, UT""",1.00,1509.00,375.00,223.10,69,82,75,42,52,48,27,29,27,12.52,21.04,2.21,2,2,27818,25053,24548,0,0,0,16671,14577,14468,12616,10927,10891,4055,3651,3577,0,0,0,0,0,0,3.1,1.0,1.86,1.68,10514,97,17860,91,16,143,1333,2156,2156,,81,19
"""490111259083""","""Ogden-Clearfield, UT""",1.00,1214.00,339.00,223.80,54,63,61,29,36,34,25,28,27,12.11,18.35,2.16,2,2,26638,23701,24416,0,0,0,16227,14104,14470,12337,10651,10912,3883,3454,3558,6,0,0,6,0,0,1.7,3.6,1.97,1.51,11175,95,9665,87,20,177,1173,1520,1520,,97,3
"""490490022041""","""Provo-Orem, UT""",1.00,1849.00,476.00,1035.23,52,61,56,25,32,29,27,29,27,12.20,5.61,2.20,2,2,27728,24876,24319,0,0,0,16584,14572,14474,12543,10947,10930,4042,3625,3544,0,0,0,0,0,0,3.6,0.9,3.04,0.46,9551,73,12901,90,32,42,1138,1311,1291,1378,78,22
"""490490006011""","""Provo-Orem, UT""",1.00,1694.00,398.00,1455.31,60,70,64,33,41,37,27,30,27,11.71,3.20,2.27,2,2,26862,24215,23696,0,0,0,16865,14646,14477,12949,11118,11024,3916,3528,3453,0,0,0,0,0,0,2.9,1.8,1.02,0.27,9938,82,19185,91,35,45,1606,1683,1683,,81,19
"""490351130082""","""Salt Lake City, UT""",1.00,1616.00,422.00,241.40,63,74,69,37,46,42,26,28,27,12.26,21.43,2.17,2,2,26271,23359,24053,0,0,0,16213,14113,14481,12384,10710,10976,3829,3404,3505,0,0,0,0,0,0,2.0,3.2,1.73,1.75,17018,100,22171,91,22,127,1363,1905,1905,,92,8
"""490111254013""","""Ogden-Clearfield, UT""",1.00,2840.00,786.00,644.88,55,65,62,30,37,35,26,28,27,11.44,13.94,2.19,2,2,26126,23425,24079,0,0,0,16322,14096,14483,12506,10679,10969,3808,3413,3509,8,5,5,7,4,5,2.5,1.4,1.98,1.22,9118,89,6919,87,23,86,1128,1568,1659,876,88,12
"""490399724001""",,1.00,806.00,285.00,15517.39,49,59,46,21,26,19,28,33,27,9.74,0.18,1.97,2,2,24690,22250,24306,2,2,1,14334,13222,14483,10706,9948,10915,3598,3242,3542,30,32,26,26,27,22,4.1,0.1,0.78,0.02,563,57,623,80,160,9,2665,865,1089,623,52,48
"""490490006041""","""Provo-Orem, UT""",1.00,1359.00,352.00,624.87,65,77,71,38,48,44,27,29,27,12.17,6.86,2.22,2,2,27534,24807,24301,0,0,0,16685,14592,14486,12672,10978,10945,4014,3615,3541,0,0,0,0,0,0,3.4,1.2,1.88,0.56,8400,95,11225,89,10,129,761,1966,2135,1191,82,18
"""490111261042""","""Ogden-Clearfield, UT""",1.00,4376.00,937.00,1343.84,61,71,68,35,44,41,26,28,27,12.59,8.78,2.21,2,2,25713,23111,23740,0,0,0,16390,14086,14488,12632,10711,11020,3748,3368,3459,9,8,8,9,7,7,1.8,2.7,1.28,0.70,10583,98,10670,88,18,89,1381,1856,1856,1857,95,5
"""490490031041""","""Provo-Orem, UT""",1.00,1017.00,257.00,168.94,63,75,68,36,44,41,28,30,28,12.46,18.96,2.30,2,2,28180,25331,24759,0,0,0,17246,15052,14904,13138,11361,11296,4108,3691,3608,0,0,0,0,0,0,2.4,0.1,2.26,1.52,7618,95,6481,88,11,224,1062,1834,1834,,95,5
"""490439644023""","""Summit Park, UT""",1.00,303.00,122.00,2773.73,53,64,86,34,43,59,18,21,28,8.49,0.37,2.26,2,2,26131,22974,24786,2,0,1,16694,15077,14905,12884,11728,11293,3809,3349,3612,1,0,0,101,24,80,1.4,3.6,0.24,0.04,2055,66,4360,84,62,23,1984,2638,2638,,100,0
"""490111258044""","""Ogden-Clearfield, UT""",1.00,1283.00,317.00,583.71,51,59,57,25,32,30,25,28,27,12.41,6.74,2.17,2,2,26314,23528,24203,0,0,0,16206,14143,14497,12370,10715,10970,3836,3428,3527,0,0,0,0,0,0,2.6,3.0,2.45,0.54,12078,100,12468,88,15,80,1004,1341,1341,,86,14
"""490532705004""","""St. George, UT""",1.00,2127.00,578.00,4761.68,62,74,59,34,42,32,29,33,27,11.37,1.38,2.01,2,2,24952,22416,24542,1,1,1,14562,13203,14505,10919,9930,10923,3636,3266,3576,7,7,7,17,18,16,3.0,1.6,1.29,0.12,1924,77,1795,82,54,16,1206,1421,,1421,73,27
"""490351130104""","""Salt Lake City, UT""",1.00,1434.00,324.00,192.45,63,75,70,37,47,43,26,28,27,13.45,22.65,2.18,2,2,26142,23137,23865,0,0,0,16265,14124,14511,12454,10753,11033,3811,3371,3477,0,0,0,0,0,0,1.7,3.6,1.78,1.68,18813,100,26688,91,17,152,1266,1930,1930,,100,0
"""490111255012""","""Ogden-Clearfield, UT""",1.00,1299.00,372.00,482.00,49,57,55,24,30,28,26,28,27,11.21,8.65,2.21,2,2,25674,23034,23672,1,1,1,16361,14128,14514,12605,10761,11054,3743,3356,3449,13,11,11,12,10,10,2.1,2.0,2.68,0.77,12423,95,10931,88,30,77,1274,1261,1277,1147,88,12
