tract_geoid,median_income,population,households,year,income_source,population_source,households_source
49035113412,75735.0,3203.0,738.0,2017,acs,acs,acs
49035113412,79760.0,3258.0,725.0,2018,acs,acs,acs
49035113412,84792.0,3126.0,720.0,2019,acs,acs,acs
49035113412,92721.0,2735.0,681.0,2020,acs,acs,acs
49035113412,94712.0,2817.0,717.0,2021,acs,acs,acs
49035113412,104808.0,2772.0,716.0,2022,acs,acs,acs
49035113412,112232.0,2594.0,704.0,2023,acs,acs,acs
49035113412,109773.0,2504.0,712.0,2024,acs,acs,acs
49035113413,66683.0,5617.0,1645.0,2009,acs,acs,acs
49035113413,65694.0,5128.0,1706.0,2010,acs,acs,acs
49035113413,75938.0,5347.0,1715.0,2011,acs,acs,acs
49035113413,66888.0,5396.0,1699.0,2012,acs,acs,acs
49035113413,70250.0,5561.0,1633.0,2013,acs,acs,acs
49035113413,69864.0,5960.0,1642.0,2014,acs,acs,acs
49035113413,68513.0,6068.0,1591.0,2015,acs,acs,acs
49035113413,69288.0,6169.0,1611.0,2016,acs,acs,acs
49035113413,66383.0,5511.0,1560.0,2017,acs,acs,acs
49035113413,70559.0,5587.0,1599.0,2018,acs,acs,acs
49035113413,68281.0,5652.0,1573.0,2019,acs,acs,acs
49035113413,70586.0,5885.0,1601.0,2020,acs,acs,acs
49035113413,73169.0,5981.0,1659.0,2021,acs,acs,acs
49035113413,90486.0,5842.0,1598.0,2022,acs,acs,acs
49035113413,86042.0,5812.0,1641.0,2023,acs,acs,acs
49035113413,95938.0,6090.0,1731.0,2024,acs,acs,acs
49035113414,91221.0,7238.0,1546.0,2020,acs,acs,acs
49035113414,94588.0,7725.0,1723.0,2021,acs,acs,acs
49035113414,111214.0,7562.0,1767.0,2022,acs,acs,acs
49035113414,120267.0,7991.0,1660.0,2023,acs,acs,acs
49035113414,123016.0,8352.0,1788.0,2024,acs,acs,acs
49035113415,84551.0,5116.0,1463.0,2020,acs,acs,acs
49035113415,86022.0,5358.0,1628.0,2021,acs,acs,acs
49035113415,93390.0,6205.0,1560.0,2022,acs,acs,acs
49035113415,98243.0,6017.0,1534.0,2023,acs,acs,acs
49035113415,99280.0,5636.0,1538.0,2024,acs,acs,acs
49035113505,51285.0,6506.0,1977.0,2009,acs,acs,acs
49035113505,53324.0,6727.0,2076.0,2010,acs,acs,acs
49035113505,54771.0,6768.0,2077.0,2011,acs,acs,acs
49035113505,52868.0,6960.0,2050.0,2012,acs,acs,acs
49035113505,50299.0,6927.0,2013.0,2013,acs,acs,acs
49035113505,53780.0,7133.0,1945.0,2014,acs,acs,acs
49035113505,53185.0,7166.0,1917.0,2015,acs,acs,acs
49035113505,54042.0,7408.0,1968.0,2016,acs,acs,acs
49035113505,58555.0,6741.0,1893.0,2017,acs,acs,acs
49035113505,60776.0,6684.0,1942.0,2018,acs,acs,acs
49035113505,59472.0,6552.0,1950.0,2019,acs,acs,acs
49035113505,63994.0,6547.0,1840.0,2020,acs,acs,acs
49035113505,75093.0,6754.0,1898.0,2021,acs,acs,acs
49035113505,77258.0,6940.0,1932.0,2022,acs,acs,acs
49035113505,83125.0,6974.0,1883.0,2023,acs,acs,acs
49035113505,95833.0,6877.0,1904.0,2024,acs,acs,acs
49035113509,42298.0,5039.0,1879.0,2009,acs,acs,acs
49035113509,46481.0,5874.0,2144.0,2010,acs,acs,acs
49035113509,45670.0,6272.0,2126.0,2011,acs,acs,acs
49035113509,45491.0,6162.0,2069.0,2012,acs,acs,acs
49035113509,39821.0,6542.0,2108.0,2013,acs,acs,acs
49035113509,43452.0,6847.0,2170.0,2014,acs,acs,acs
49035113509,42781.0,6888.0,2109.0,2015,acs,acs,acs
49035113509,47176.0,6805.0,2193.0,2016,acs,acs,acs
49035113509,51829.0,7103.0,2255.0,2017,acs,acs,acs
49035113509,55812.0,6904.0,2207.0,2018,acs,acs,acs
49035113509,60063.0,7096.0,2233.0,2019,acs,acs,acs
49035113509,62711.0,6313.0,2108.0,2020,acs,acs,acs
49035113509,62921.0,6627.0,2170.0,2021,acs,acs,acs
49035113509,59572.0,6817.0,2241.0,2022,acs,acs,acs
49035113509,62787.0,7133.0,2272.0,2023,acs,acs,acs
49035113509,63064.0,6393.0,2250.0,2024,acs,acs,acs
49035113510,58468.0,3218.0,1004.0,2009,acs,acs,acs
49035113510,60385.0,3356.0,1046.0,2010,acs,acs,acs
49035113510,61056.0,3374.0,1058.0,2011,acs,acs,acs
49035113510,61489.0,3463.0,1072.0,2012,acs,acs,acs
49035113510,57400.0,3438.0,1092.0,2013,acs,acs,acs
49035113510,57007.0,3271.0,1067.0,2014,acs,acs,acs
49035113510,53864.0,3255.0,1038.0,2015,acs,acs,acs
49035113510,60726.0,3344.0,1046.0,2016,acs,acs,acs
49035113510,63935.0,3394.0,1043.0,2017,acs,acs,acs
49035113510,64554.0,3145.0,1011.0,2018,acs,acs,acs
49035113510,73625.0,3411.0,1050.0,2019,acs,acs,acs
49035113510,75438.0,3146.0,1037.0,2020,acs,acs,acs
49035113510,79792.0,3254.0,1071.0,2021,acs,acs,acs
49035113510,90739.0,3195.0,1026.0,2022,acs,acs,acs
49035113510,94273.0,3249.0,1052.0,2023,acs,acs,acs
49035113510,88000.0,2994.0,998.0,2024,acs,acs,acs
49035113511,58598.0,3600.0,1243.0,2009,acs,acs,acs
49035113511,59815.0,3473.0,1218.0,2010,acs,acs,acs
49035113511,60457.0,3954.0,1229.0,2011,acs,acs,acs
49035113511,60536.0,4395.0,1227.0,2012,acs,acs,acs
49035113511,62625.0,4257.0,1221.0,2013,acs,acs,acs
49035113511,58589.0,4458.0,1225.0,2014,acs,acs,acs
49035113511,59688.0,4333.0,1194.0,2015,acs,acs,acs
49035113511,62222.0,4203.0,1202.0,2016,acs,acs,acs
49035113511,65000.0,3962.0,1234.0,2017,acs,acs,acs
49035113511,64831.0,3935.0,1233.0,2018,acs,acs,acs
49035113511,69286.0,3708.0,1210.0,2019,acs,acs,acs
49035113511,60375.0,3708.0,1183.0,2020,acs,acs,acs
49035113511,66250.0,3635.0,1207.0,2021,acs,acs,acs
49035113511,84394.0,3656.0,1194.0,2022,acs,acs,acs
49035113511,82361.0,3562.0,1200.0,2023,acs,acs,acs
49035113511,93111.0,3424.0,1198.0,2024,acs,acs,acs
49035113512,38036.0,4102.0,1910.0,2009,acs,acs,acs
49035113512,35966.0,3918.0,1873.0,2010,acs,acs,acs
49035113512,34063.0,3654.0,1761.0,2011,acs,acs,acs
49035113512,34167.0,3570.0,1722.0,2012,acs,acs,acs
49035113512,33443.0,3507.0,1706.0,2013,acs,acs,acs
49035113512,34393.0,3506.0,1674.0,2014,acs,acs,acs
49035113512,35728.0,3555.0,1638.0,2015,acs,acs,acs
49035113512,36598.0,3745.0,1688.0,2016,acs,acs,acs
49035113512,36736.0,3928.0,1723.0,2017,acs,acs,acs
49035113512,40133.0,3865.0,1731.0,2018,acs,acs,acs
49035113512,44548.0,3727.0,1754.0,2019,acs,acs,acs
49035113512,47258.0,3829.0,1864.0,2020,acs,acs,acs
49035113512,54625.0,3770.0,1872.0,2021,acs,acs,acs
49035113512,62692.0,3925.0,1852.0,2022,acs,acs,acs
49035113512,68804.0,3748.0,1816.0,2023,acs,acs,acs
49035113512,70462.0,3801.0,1866.0,2024,acs,acs,acs
49035113513,49962.0,5797.0,1671.0,2009,acs,acs,acs
49035113513,47589.0,5897.0,1717.0,2010,acs,acs,acs
49035113513,46405.0,5957.0,1726.0,2011,acs,acs,acs
49035113513,45974.0,6021.0,1719.0,2012,acs,acs,acs
49035113513,46701.0,6229.0,1769.0,2013,acs,acs,acs
49035113513,48061.0,6153.0,1838.0,2014,acs,acs,acs
49035113513,45375.0,6236.0,1920.0,2015,acs,acs,acs
49035113513,46373.0,6286.0,1932.0,2016,acs,acs,acs
49035113513,50192.0,6372.0,1964.0,2017,acs,acs,acs
49035113513,59199.0,6428.0,1987.0,2018,acs,acs,acs
49035113513,59639.0,6048.0,2021.0,2019,acs,acs,acs
49035113513,63500.0,5891.0,1922.0,2020,acs,acs,acs
49035113513,70739.0,6050.0,1974.0,2021,acs,acs,acs
49035113513,71160.0,6111.0,2015.0,2022,acs,acs,acs
49035113513,67372.0,5900.0,2074.0,2023,acs,acs,acs
49035113513,67480.0,5709.0,1987.0,2024,acs,acs,acs
49035113514,30837.0,5569.0,2165.0,2009,acs,acs,acs
49035113514,31667.0,5286.0,2044.0,2010,acs,acs,acs
49035113514,33238.0,5479.0,2098.0,2011,acs,acs,acs
49035113514,35597.0,5340.0,2124.0,2012,acs,acs,acs
49035113514,35568.0,5447.0,2149.0,2013,acs,acs,acs
49035113514,35461.0,5908.0,2271.0,2014,acs,acs,acs
49035113514,36415.0,6561.0,2422.0,2015,acs,acs,acs
49035113514,34799.0,6361.0,2449.0,2016,acs,acs,acs
49035113514,36272.0,6076.0,2441.0,2017,acs,acs,acs
49035113514,36779.0,6410.0,2515.0,2018,acs,acs,acs
49035113514,40985.0,6496.0,2547.0,2019,acs,acs,acs
49035113514,47620.0,6199.0,2372.0,2020,acs,acs,acs
49035113514,50105.0,6389.0,2278.0,2021,acs,acs,acs
49035113514,51221.0,6434.0,2297.0,2022,acs,acs,acs
49035113514,54044.0,5866.0,2290.0,2023,acs,acs,acs
49035113514,54509.0,5863.0,2279.0,2024,acs,acs,acs
49035113515,51136.0,6217.0,2166.0,2009,acs,acs,acs
49035113515,50570.0,6312.0,2188.0,2010,acs,acs,acs
49035113515,57594.0,6657.0,2129.0,2011,acs,acs,acs
49035113515,58705.0,6583.0,2138.0,2012,acs,acs,acs
49035113515,60569.0,5914.0,2101.0,2013,acs,acs,acs
49035113515,62328.0,5781.0,2063.0,2014,acs,acs,acs
49035113515,64583.0,5432.0,2022.0,2015,acs,acs,acs
49035113515,63274.0,5580.0,2113.0,2016,acs,acs,acs
49035113515,63021.0,5752.0,2146.0,2017,acs,acs,acs
49035113515,63667.0,5980.0,2158.0,2018,acs,acs,acs
49035113515,67219.0,6148.0,2187.0,2019,acs,acs,acs
49035113515,68860.0,6738.0,2247.0,2020,acs,acs,acs
49035113515,73509.0,6906.0,2283.0,2021,acs,acs,acs
49035113515,87650.0,6764.0,2291.0,2022,acs,acs,acs
49035113515,101731.0,6688.0,2338.0,2023,acs,acs,acs
49035113515,110732.0,6740.0,2352.0,2024,acs,acs,acs
49035113517,56361.0,7864.0,2065.0,2009,acs,acs,acs
49035113519,47894.0,7422.0,2270.0,2009,acs,acs,acs
49035113520,53140.0,4662.0,1348.0,2009,acs,acs,acs
49035113520,52466.0,4166.0,1350.0,2010,acs,acs,acs
49035113520,54327.0,4194.0,1382.0,2011,acs,acs,acs
49035113520,53300.0,4250.0,1410.0,2012,acs,acs,acs
49035113520,46151.0,4179.0,1377.0,2013,acs,acs,acs
49035113520,50278.0,4058.0,1378.0,2014,acs,acs,acs
49035113520,52436.0,4156.0,1365.0,2015,acs,acs,acs
49035113520,57439.0,4534.0,1366.0,2016,acs,acs,acs
49035113520,59886.0,4350.0,1380.0,2017,acs,acs,acs
49035113520,67909.0,4443.0,1351.0,2018,acs,acs,acs
49035113520,69083.0,4501.0,1351.0,2019,acs,acs,acs
49035113520,71513.0,4618.0,1338.0,2020,acs,acs,acs
49035113520,78274.0,4378.0,1421.0,2021,acs,acs,acs
49035113520,76828.0,4176.0,1432.0,2022,acs,acs,acs
49035113520,79503.0,4110.0,1441.0,2023,acs,acs,acs
49035113520,87125.0,4573.0,1545.0,2024,acs,acs,acs
49035113521,58931.0,5783.0,1803.0,2009,acs,acs,acs
49035113521,60662.0,6004.0,1791.0,2010,acs,acs,acs
49035113521,56568.0,5810.0,1813.0,2011,acs,acs,acs
49035113521,56822.0,5816.0,1805.0,2012,acs,acs,acs
49035113521,59474.0,5949.0,1820.0,2013,acs,acs,acs
49035113521,60462.0,6042.0,1752.0,2014,acs,acs,acs
49035113521,63151.0,5917.0,1665.0,2015,acs,acs,acs
49035113521,63734.0,6079.0,1696.0,2016,acs,acs,acs
49035113521,66920.0,6508.0,1786.0,2017,acs,acs,acs
49035113521,68207.0,6734.0,1822.0,2018,acs,acs,acs
49035113521,75222.0,6533.0,1856.0,2019,acs,acs,acs
49035113521,70218.0,7385.0,1899.0,2020,acs,acs,acs
49035113521,73904.0,7682.0,1930.0,2021,acs,acs,acs
49035113521,78661.0,7357.0,1912.0,2022,acs,acs,acs
49035113521,83200.0,7760.0,1999.0,2023,acs,acs,acs
49035113521,85743.0,8448.0,2090.0,2024,acs,acs,acs
49035113522,77375.0,3379.0,1065.0,2009,acs,acs,acs
49035113522,80474.0,3382.0,1055.0,2010,acs,acs,acs
49035113522,80000.0,3381.0,1050.0,2011,acs,acs,acs
49035113522,81406.0,3361.0,1050.0,2012,acs,acs,acs
49035113522,76989.0,3378.0,1059.0,2013,acs,acs,acs
49035113522,78750.0,3473.0,1060.0,2014,acs,acs,acs
49035113522,84007.0,3415.0,1009.0,2015,acs,acs,acs
49035113522,86410.0,3448.0,1038.0,2016,acs,acs,acs
49035113522,87615.0,3583.0,1050.0,2017,acs,acs,acs
49035113522,87955.0,3637.0,1052.0,2018,acs,acs,acs
49035113522,87396.0,3440.0,1071.0,2019,acs,acs,acs
49035113522,85819.0,3340.0,1039.0,2020,acs,acs,acs
49035113522,90094.0,3290.0,1061.0,2021,acs,acs,acs
49035113522,94453.0,3147.0,1030.0,2022,acs,acs,acs
49035113522,101389.0,2878.0,998.0,2023,acs,acs,acs
49035113522,103021.0,2833.0,963.0,2024,acs,acs,acs
49035113523,59094.0,5985.0,1728.0,2009,acs,acs,acs
49035113523,59401.0,6369.0,1747.0,2010,acs,acs,acs
49035113523,63765.0,6182.0,1759.0,2011,acs,acs,acs
49035113523,63750.0,6511.0,1788.0,2012,acs,acs,acs
49035113523,65774.0,6583.0,1767.0,2013,acs,acs,acs
49035113523,61861.0,6429.0,1795.0,2014,acs,acs,acs
49035113523,65650.0,6135.0,1699.0,2015,acs,acs,acs
49035113523,62399.0,6298.0,1773.0,2016,acs,acs,acs
49035113523,57127.0,5623.0,1749.0,2017,acs,acs,acs
49035113523,56948.0,5740.0,1785.0,2018,acs,acs,acs
49035113523,56587.0,5656.0,1794.0,2019,acs,acs,acs
49035113523,57571.0,5752.0,1814.0,2020,acs,acs,acs
49035113523,71813.0,5880.0,1886.0,2021,acs,acs,acs
49035113523,92688.0,6016.0,1880.0,2022,acs,acs,acs
49035113523,104167.0,5999.0,2014.0,2023,acs,acs,acs
49035113523,106875.0,5838.0,1994.0,2024,acs,acs,acs
49035113525,61774.0,4972.0,1186.0,2009,acs,acs,acs
49035113525,68974.0,5778.0,1430.0,2010,acs,acs,acs
49035113525,70616.0,6313.0,1553.0,2011,acs,acs,acs
49035113525,73500.0,6784.0,1664.0,2012,acs,acs,acs
49035113525,73368.0,6739.0,1688.0,2013,acs,acs,acs
49035113525,73929.0,7139.0,1688.0,2014,acs,acs,acs
49035113525,70159.0,7803.0,1725.0,2015,acs,acs,acs
49035113525,78158.0,7725.0,1732.0,2016,acs,acs,acs
49035113525,81708.0,8080.0,1798.0,2017,acs,acs,acs
49035113525,83616.0,8206.0,1825.0,2018,acs,acs,acs
49035113525,94779.0,8575.0,1895.0,2019,acs,acs,acs
49035113526,64074.0,4977.0,1262.0,2009,acs,acs,acs
49035113526,63041.0,4645.0,1251.0,2010,acs,acs,acs
49035113526,62877.0,4721.0,1280.0,2011,acs,acs,acs
49035113526,66745.0,4803.0,1263.0,2012,acs,acs,acs
49035113526,66570.0,5025.0,1270.0,2013,acs,acs,acs
49035113526,67500.0,4890.0,1286.0,2014,acs,acs,acs
49035113526,64643.0,5043.0,1326.0,2015,acs,acs,acs
49035113526,62083.0,5179.0,1361.0,2016,acs,acs,acs
49035113526,65560.0,5506.0,1403.0,2017,acs,acs,acs
49035113526,66301.0,5664.0,1441.0,2018,acs,acs,acs
49035113526,71406.0,5941.0,1403.0,2019,acs,acs,acs
49035113526,78397.0,6038.0,1416.0,2020,acs,acs,acs
49035113526,88856.0,6301.0,1481.0,2021,acs,acs,acs
49035113526,94754.0,6387.0,1464.0,2022,acs,acs,acs
49035113526,108561.0,6138.0,1511.0,2023,acs,acs,acs
49035113526,122870.0,6095.0,1530.0,2024,acs,acs,acs
49035113527,56086.0,4705.0,1251.0,2009,acs,acs,acs
49035113527,60671.0,4598.0,1220.0,2010,acs,acs,acs
49035113527,52768.0,4205.0,1162.0,2011,acs,acs,acs
49035113527,52826.0,4235.0,1138.0,2012,acs,acs,acs
49035113527,56290.0,4372.0,1148.0,2013,acs,acs,acs
49035113527,56944.0,4288.0,1146.0,2014,acs,acs,acs
49035113527,65000.0,4299.0,1168.0,2015,acs,acs,acs
49035113527,69389.0,4701.0,1251.0,2016,acs,acs,acs
49035113527,72338.0,4841.0,1286.0,2017,acs,acs,acs
49035113527,78618.0,4801.0,1289.0,2018,acs,acs,acs
49035113527,82344.0,4869.0,1297.0,2019,acs,acs,acs
49035113527,76336.0,4465.0,1241.0,2020,acs,acs,acs
49035113527,82216.0,4268.0,1229.0,2021,acs,acs,acs
49035113527,90729.0,4261.0,1244.0,2022,acs,acs,acs
49035113527,95293.0,4067.0,1201.0,2023,acs,acs,acs
49035113527,91958.0,3941.0,1200.0,2024,acs,acs,acs
49035113528,66178.0,5299.0,1421.0,2009,acs,acs,acs
49035113528,71048.0,4937.0,1342.0,2010,acs,acs,acs
49035113528,71014.0,4894.0,1343.0,2011,acs,acs,acs
49035113528,71071.0,5170.0,1390.0,2012,acs,acs,acs
49035113528,67009.0,5223.0,1472.0,2013,acs,acs,acs
49035113528,80076.0,5174.0,1460.0,2014,acs,acs,acs
49035113528,71053.0,5248.0,1448.0,2015,acs,acs,acs
49035113528,69068.0,5183.0,1519.0,2016,acs,acs,acs
49035113528,71025.0,5385.0,1466.0,2017,acs,acs,acs
49035113528,82692.0,5411.0,1480.0,2018,acs,acs,acs
49035113528,83194.0,5283.0,1457.0,2019,acs,acs,acs
49035113528,86071.0,5168.0,1578.0,2020,acs,acs,acs
49035113528,91382.0,5119.0,1583.0,2021,acs,acs,acs
49035113528,100182.0,5185.0,1594.0,2022,acs,acs,acs
49035113528,99580.0,5047.0,1646.0,2023,acs,acs,acs
49035113528,106322.0,4785.0,1589.0,2024,acs,acs,acs
49035113529,73637.0,12804.0,3339.0,2009,acs,acs,acs
49035113530,51476.0,5648.0,2098.0,2009,acs,acs,acs
49035113531,71473.0,6819.0,1860.0,2009,acs,acs,acs
49035113532,71000.0,3404.0,994.0,2009,acs,acs,acs
49035113532,70150.0,3150.0,978.0,2010,acs,acs,acs
49035113532,75677.0,3384.0,973.0,2011,acs,acs,acs
49035113532,72330.0,3405.0,988.0,2012,acs,acs,acs
49035113532,70409.0,3555.0,983.0,2013,acs,acs,acs
49035113532,71765.0,3494.0,1004.0,2014,acs,acs,acs
49035113532,74375.0,3376.0,959.0,2015,acs,acs,acs
49035113532,74388.0,3209.0,998.0,2016,acs,acs,acs
49035113532,78792.0,3155.0,997.0,2017,acs,acs,acs
49035113532,85964.0,3115.0,1015.0,2018,acs,acs,acs
49035113532,86750.0,3200.0,1015.0,2019,acs,acs,acs
49035113532,93276.0,3147.0,992.0,2020,acs,acs,acs
49035113532,107337.0,3088.0,1005.0,2021,acs,acs,acs
49035113532,117941.0,2937.0,980.0,2022,acs,acs,acs
49035113532,117075.0,2820.0,987.0,2023,acs,acs,acs
49035113532,111136.0,2834.0,970.0,2024,acs,acs,acs
49035113533,77009.0,4975.0,1481.0,2009,acs,acs,acs
49035113533,84161.0,4795.0,1527.0,2010,acs,acs,acs
49035113533,91182.0,4640.0,1522.0,2011,acs,acs,acs
49035113533,93208.0,4864.0,1547.0,2012,acs,acs,acs
49035113533,86696.0,4990.0,1549.0,2013,acs,acs,acs
49035113533,90232.0,4500.0,1546.0,2014,acs,acs,acs
49035113533,71964.0,4387.0,1483.0,2015,acs,acs,acs
49035113533,72944.0,4368.0,1493.0,2016,acs,acs,acs
49035113533,74238.0,4440.0,1499.0,2017,acs,acs,acs
49035113533,88681.0,4500.0,1507.0,2018,acs,acs,acs
49035113533,92027.0,4577.0,1500.0,2019,acs,acs,acs
49035113533,97518.0,4407.0,1403.0,2020,acs,acs,acs
49035113533,96864.0,4553.0,1440.0,2021,acs,acs,acs
49035113533,114769.0,4688.0,1511.0,2022,acs,acs,acs
49035113533,119440.0,4861.0,1529.0,2023,acs,acs,acs
49035113533,128065.0,4505.0,1488.0,2024,acs,acs,acs
49035113534,68850.0,7218.0,1815.0,2010,acs,acs,acs
49035113534,72281.0,7336.0,1919.0,2011,acs,acs,acs
49035113534,77009.0,7481.0,1955.0,2012,acs,acs,acs
49035113534,84279.0,7443.0,1961.0,2013,acs,acs,acs
49035113534,81440.0,7616.0,1977.0,2014,acs,acs,acs
49035113534,84961.0,7500.0,1991.0,2015,acs,acs,acs
49035113534,89375.0,7771.0,2000.0,2016,acs,acs,acs
49035113534,87128.0,7622.0,1989.0,2017,acs,acs,acs
49035113534,86319.0,7848.0,2023.0,2018,acs,acs,acs
49035113534,94068.0,7777.0,2038.0,2019,acs,acs,acs
49035113535,78381.0,6507.0,1679.0,2010,acs,acs,acs
49035113535,74808.0,6426.0,1675.0,2011,acs,acs,acs
49035113535,78844.0,6557.0,1716.0,2012,acs,acs,acs
49035113535,73828.0,6845.0,1775.0,2013,acs,acs,acs
49035113535,77295.0,7220.0,1810.0,2014,acs,acs,acs
49035113535,83267.0,7584.0,1850.0,2015,acs,acs,acs
49035113535,87137.0,7590.0,1895.0,2016,acs,acs,acs
49035113535,90525.0,7401.0,1881.0,2017,acs,acs,acs
49035113535,102708.0,7652.0,1957.0,2018,acs,acs,acs
49035113535,105475.0,8267.0,2071.0,2019,acs,acs,acs
49035113536,39449.0,4150.0,1209.0,2010,acs,acs,acs
49035113536,40547.0,4085.0,1246.0,2011,acs,acs,acs
49035113536,38669.0,4085.0,1238.0,2012,acs,acs,acs
49035113536,39896.0,4154.0,1184.0,2013,acs,acs,acs
49035113536,44716.0,4003.0,1125.0,2014,acs,acs,acs
49035113536,44560.0,4193.0,1146.0,2015,acs,acs,acs
49035113536,53156.0,4450.0,1130.0,2016,acs,acs,acs
49035113536,62401.0,4592.0,1129.0,2017,acs,acs,acs
49035113536,63607.0,4520.0,1117.0,2018,acs,acs,acs
49035113536,76389.0,4465.0,1084.0,2019,acs,acs,acs
49035113536,72147.0,4251.0,1109.0,2020,acs,acs,acs
49035113536,77083.0,4048.0,1128.0,2021,acs,acs,acs
49035113536,72750.0,3641.0,1094.0,2022,acs,acs,acs
49035113536,73977.0,3721.0,1091.0,2023,acs,acs,acs
49035113536,76915.0,3891.0,1158.0,2024,acs,acs,acs
49035113537,69420.0,3491.0,1115.0,2010,acs,acs,acs
49035113537,59978.0,3523.0,1101.0,2011,acs,acs,acs
49035113537,59340.0,3192.0,1086.0,2012,acs,acs,acs
49035113537,66979.0,3417.0,1076.0,2013,acs,acs,acs
49035113537,71318.0,3494.0,1040.0,2014,acs,acs,acs
49035113537,60833.0,3410.0,1010.0,2015,acs,acs,acs
49035113537,69620.0,3787.0,1030.0,2016,acs,acs,acs
49035113537,74300.0,4281.0,1066.0,2017,acs,acs,acs
49035113537,72262.0,3668.0,1036.0,2018,acs,acs,acs
49035113537,70625.0,3611.0,1002.0,2019,acs,acs,acs
49035113537,85326.0,3771.0,1022.0,2020,acs,acs,acs
49035113537,95714.0,3804.0,1046.0,2021,acs,acs,acs
49035113537,107669.0,3685.0,1048.0,2022,acs,acs,acs
49035113537,113844.0,3754.0,1056.0,2023,acs,acs,acs
49035113537,118409.0,3588.0,1002.0,2024,acs,acs,acs
49035113538,61370.0,3310.0,847.0,2010,acs,acs,acs
49035113538,58393.0,3267.0,884.0,2011,acs,acs,acs
49035113538,65707.0,3552.0,859.0,2012,acs,acs,acs
49035113538,55694.0,3796.0,870.0,2013,acs,acs,acs
49035113538,63125.0,3712.0,830.0,2014,acs,acs,acs
49035113538,64063.0,3469.0,806.0,2015,acs,acs,acs
49035113538,70147.0,3317.0,792.0,2016,acs,acs,acs
49035113538,68938.0,3424.0,805.0,2017,acs,acs,acs
49035113538,72054.0,3298.0,801.0,2018,acs,acs,acs
49035113538,72566.0,3255.0,808.0,2019,acs,acs,acs
49035113538,74938.0,3001.0,735.0,2020,acs,acs,acs
49035113538,77083.0,3096.0,765.0,2021,acs,acs,acs
49035113538,85125.0,2715.0,738.0,2022,acs,acs,acs
49035113538,88750.0,2801.0,745.0,2023,acs,acs,acs
49035113538,88750.0,2896.0,754.0,2024,acs,acs,acs
49035113539,51422.0,4212.0,1226.0,2010,acs,acs,acs
49035113539,53379.0,3937.0,1169.0,2011,acs,acs,acs
49035113539,55882.0,3874.0,1166.0,2012,acs,acs,acs
49035113539,66204.0,4232.0,1174.0,2013,acs,acs,acs
49035113539,66486.0,4021.0,1158.0,2014,acs,acs,acs
49035113539,69345.0,4279.0,1181.0,2015,acs,acs,acs
49035113539,73125.0,4858.0,1226.0,2016,acs,acs,acs
49035113539,74073.0,4957.0,1201.0,2017,acs,acs,acs
49035113539,73514.0,4823.0,1229.0,2018,acs,acs,acs
49035113539,80303.0,4989.0,1232.0,2019,acs,acs,acs
49035113539,84267.0,5227.0,1079.0,2020,acs,acs,acs
49035113539,89813.0,5334.0,1135.0,2021,acs,acs,acs
49035113539,101548.0,5367.0,1142.0,2022,acs,acs,acs
49035113539,118875.0,5479.0,1164.0,2023,acs,acs,acs
49035113539,123000.0,5491.0,1154.0,2024,acs,acs,acs
49035113540,102125.0,5877.0,1581.0,2020,acs,acs,acs
49035113540,108417.0,6296.0,1637.0,2021,acs,acs,acs
49035113540,121338.0,6288.0,1591.0,2022,acs,acs,acs
49035113540,110324.0,6371.0,1602.0,2023,acs,acs,acs
49035113540,115026.0,5855.0,1547.0,2024,acs,acs,acs
49035113541,100179.0,2104.0,569.0,2020,acs,acs,acs
49035113541,113438.0,2479.0,589.0,2021,acs,acs,acs
49035113541,141250.0,2455.0,589.0,2022,acs,acs,acs
49035113541,147941.0,2364.0,592.0,2023,acs,acs,acs
49035113541,141667.0,2498.0,584.0,2024,acs,acs,acs
49035113542,92000.0,3367.0,980.0,2020,acs,acs,acs
49035113542,98639.0,3589.0,1053.0,2021,acs,acs,acs
49035113542,104000.0,3799.0,1140.0,2022,acs,acs,acs
49035113542,110972.0,3917.0,1158.0,2023,acs,acs,acs
49035113542,123500.0,4269.0,1262.0,2024,acs,acs,acs
49035113543,109141.0,4702.0,1202.0,2020,acs,acs,acs
49035113543,114052.0,4502.0,1214.0,2021,acs,acs,acs
49035113543,123368.0,4480.0,1213.0,2022,acs,acs,acs
49035113543,127706.0,4416.0,1209.0,2023,acs,acs,acs
49035113543,134356.0,4108.0,1172.0,2024,acs,acs,acs
49035113544,102043.0,3933.0,1035.0,2020,acs,acs,acs
49035113544,108301.0,4807.0,1245.0,2021,acs,acs,acs
49035113544,118716.0,4432.0,1159.0,2022,acs,acs,acs
49035113544,123553.0,4301.0,1180.0,2023,acs,acs,acs
49035113544,122200.0,4304.0,1180.0,2024,acs,acs,acs
49035113545,105455.0,3633.0,802.0,2020,acs,acs,acs
49035113545,104375.0,3248.0,762.0,2021,acs,acs,acs
49035113545,119107.0,3187.0,811.0,2022,acs,acs,acs
49035113545,115938.0,3010.0,801.0,2023,acs,acs,acs
49035113545,113750.0,3258.0,831.0,2024,acs,acs,acs
49035113600,42328.0,5580.0,1620.0,2009,acs,acs,acs
49035113600,43241.0,5167.0,1607.0,2010,acs,acs,acs
49035113600,45993.0,5706.0,1630.0,2011,acs,acs,acs
49035113600,44634.0,5562.0,1607.0,2012,acs,acs,acs
49035113600,44324.0,5551.0,1582.0,2013,acs,acs,acs
49035113600,42000.0,5208.0,1564.0,2014,acs,acs,acs
