blkgrp2,blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
4.90351E+11,"""490351134101""","""Salt Lake City, UT""",1,2868,581,196.44,47,57,54,22,28,27,25,29,28,10.06,29.74,2.4,2,2,21986,21761,21260,3,3,3,18643,17623,17331,15037,14055,13847,3522,3484,3404,84,83,80,168,167,160,4,5.6,3.17,2.96,23959,96,28980,80,11,228,959,1398,1465,761,91,9
4.90351E+11,"""490351133103""","""Salt Lake City, UT""",1,1146,369,88.94,46,56,53,24,31,29,22,25,24,6.82,28.31,2.14,2,2,16155,15802,15459,8,8,8,16233,15149,14877,13406,12382,12168,2588,2530,2475,239,238,234,479,475,469,4.3,6.2,3.1,4.15,26992,96,46864,79,10,188,881,1526,1529,1518,75,25
4.90351E+11,"""490351135222""","""Salt Lake City, UT""",1,1744,560,320.59,48,58,55,25,31,30,23,27,25,8.25,14.41,2.22,2,2,19352,19134,18582,4,4,4,17162,16061,15724,13951,12884,12639,3100,3064,2975,112,113,109,224,226,219,3.3,6.2,2.58,1.75,27918,94,36772,79,17,146,1082,1557,1568,1455,90,10
4.90351E+11,"""490351135053""","""Salt Lake City, UT""",1,1004,385,171.78,43,52,49,21,27,25,22,26,24,7.71,17.29,2.11,2,2,19349,19088,18504,4,4,4,16454,15354,15007,13240,12180,11931,3099,3056,2963,115,117,113,230,235,226,3.9,5.7,3.31,2.24,24975,95,26621,80,11,180,1045,1331,1379,995,88,12
4.90351E+11,"""490351135142""","""Salt Lake City, UT""",1,2293,844,134.74,42,51,48,24,31,29,17,20,19,5.86,36.72,1.64,2,2,14733,14612,14054,7,7,6,12860,11981,11780,10309,9447,9344,2360,2340,2250,192,195,186,383,390,371,8.7,8.4,5.66,6.26,29641,15,56469,76,10,275,1029,1528,1867,880,67,33
4.90351E+11,"""490351135234""","""Salt Lake City, UT""",1,1506,428,92.21,42,51,48,21,27,25,21,24,22,7.67,35.6,1.97,2,2,18282,18072,17463,4,4,4,15398,14340,14012,12359,11332,11107,2928,2894,2796,110,114,109,220,228,218,5.9,6.2,4.5,4.64,27285,87,30086,79,6,285,713,1327,1319,1375,86,14
4.90351E+11,"""490351134082""","""Salt Lake City, UT""",1,1877,519,173.86,44,53,50,21,26,25,23,27,25,9.62,28.7,2.15,2,2,22378,21794,21234,1,1,1,17139,16113,15801,13523,12591,12372,3584,3490,3400,32,32,29,64,65,57,4.3,3.8,3.75,2.99,15878,94,17754,82,9,246,953,1315,1294,1398,80,20
4.90351E+11,"""490351134083""","""Salt Lake City, UT""",1,1710,473,153.85,45,55,52,21,26,25,24,28,26,10.06,30.94,2.25,2,2,23590,23040,22440,1,1,1,17919,16862,16523,14107,13140,12900,3779,3689,3593,33,33,30,67,66,59,3.6,3.5,3.16,3.07,14940,98,16036,83,12,217,964,1322,1321,1333,92,8
4.90351E+11,"""490351133062""","""Salt Lake City, UT""",1,2511,909,109.87,32,39,37,17,21,20,16,18,17,4.81,39.77,1.48,1,1,13086,12801,12417,8,8,8,11626,10805,10720,9309,8524,8510,2096,2050,1988,222,231,222,443,463,443,9.3,6.7,38.1,8.27,28593,0,52920,79,16,157,977,1040,,1040,18,82
4.90351E+11,"""490351134132""","""Salt Lake City, UT""",1,1243,359,121.68,40,48,46,18,23,22,22,25,24,8.52,25.14,2.07,2,2,19408,19088,18549,3,3,3,16215,15155,14874,13011,12001,11810,3109,3056,2970,96,98,93,191,196,187,5.4,5.1,3.18,2.95,20863,76,27218,81,10,247,912,1151,1275,808,76,24
4.90351E+11,"""490351133092""","""Salt Lake City, UT""",1,1690,414,160.61,46,56,53,22,27,26,24,28,27,9.11,23.49,2.34,2,2,20571,20360,19930,6,6,5,18117,17064,16756,14655,13643,13408,3295,3260,3191,167,161,157,335,323,313,3.9,6.1,2.99,2.58,27038,97,41675,79,11,219,918,1355,1401,957,90,10
4.90351E+11,"""490351133072""","""Salt Lake City, UT""",1,1950,470,127.99,38,46,43,17,22,21,21,24,23,7.69,28.22,1.98,2,2,17764,17492,17090,4,4,4,15378,14417,14222,12411,11494,11369,2845,2801,2736,122,123,116,244,245,233,7,6.3,4.17,3.67,21978,57,62567,79,8,175,858,1087,934,1174,39,61
4.90351E+11,"""490351133081""","""Salt Lake City, UT""",1,1889,525,84.99,37,44,42,18,23,22,18,21,20,6.2,38.3,1.77,2,2,14983,14619,14236,7,7,7,13721,12750,12540,11125,10207,10065,2400,2341,2279,196,202,196,393,403,391,7.1,6.6,4.4,6.18,24926,51,57472,79,12,226,1293,1139,1040,1192,35,65
4.90351E+11,"""490351134061""","""Salt Lake City, UT""",1,2736,738,161.26,34,41,39,16,20,19,19,22,20,6.31,28.88,1.79,2,2,15716,15364,14890,5,5,5,13889,12901,12700,11227,10290,10171,2517,2460,2384,145,151,145,290,302,290,7.3,5.7,6.26,4.58,22701,40,41956,80,15,111,1477,977,1098,916,41,59
4.90351E+11,"""490351135133""","""Salt Lake City, UT""",1,1411,340,146.35,45,55,52,23,28,27,23,27,25,8.48,19.69,2.19,2,2,19076,18774,18333,4,4,4,16942,15981,15776,13773,12861,12731,3056,3006,2935,113,114,110,227,228,219,6.1,6.3,3.13,2.32,27878,50,40486,79,21,171,1545,1405,1795,860,58,42
4.90351E+11,"""490351135252""","""Salt Lake City, UT""",1,7176,1581,3984.7,54,65,62,27,34,32,27,31,30,11.77,4.67,2.51,2,2,25597,25214,24696,2,2,2,19898,18822,18551,15740,14728,14541,4100,4037,3954,58,57,56,117,115,111,2.1,3.3,3.12,0.4,12602,94,14947,83,37,39,1614,1685,1682,1706,88,12
4.90351E+11,"""490351133083""","""Salt Lake City, UT""",1,2064,580,161.16,36,43,41,17,22,21,19,22,20,6.55,23.58,1.78,2,2,15910,15538,15178,7,7,7,13928,12981,12815,11170,10281,10179,2548,2488,2430,209,212,205,418,425,410,8,5.9,4.5,3.6,23720,26,47570,80,13,179,1007,1081,1208,1010,36,64
4.90351E+11,"""490351133091""","""Salt Lake City, UT""",1,1920,612,166.16,32,38,36,14,18,17,17,20,19,5.56,20.48,1.65,2,2,14406,14029,13624,7,8,7,12892,11938,11732,10366,9465,9332,2308,2246,2181,218,226,219,436,453,437,7.8,6,5.01,3.68,25784,37,43596,80,9,208,790,904,1116,793,34,66
4.90351E+11,"""490351134092""","""Salt Lake City, UT""",1,1660,459,151.63,47,57,54,24,30,28,23,27,25,9.51,28.8,2.21,2,2,21530,21194,20613,3,3,3,17366,16276,15951,13841,12806,12578,3449,3394,3301,76,77,73,152,153,146,4,3.9,3.36,3.03,17095,94,20228,82,11,177,973,1483,1478,1536,92,8
4.90351E+11,"""490351133071""","""Salt Lake City, UT""",1,1055,319,77.35,37,45,43,18,22,21,20,23,22,7.57,31.22,1.85,2,2,18027,17766,17346,5,5,5,14648,13721,13524,11609,10726,10602,2887,2845,2777,152,150,145,304,300,291,8.6,6.5,5.78,4.12,22386,24,63458,79,5,323,676,1107,1242,660,77,23
4.90351E+11,"""490351135153""","""Salt Lake City, UT""",1,2396,865,319.3,38,46,44,19,23,22,19,23,21,6.84,18.53,1.86,2,2,16964,16678,16170,4,4,4,14521,13549,13333,11684,10753,10624,2717,2670,2589,119,125,119,239,250,239,7.6,7.2,6.09,2.71,27533,41,41628,78,9,192,864,1170,1312,1005,54,46
4.90351E+11,"""490351135233""","""Salt Lake City, UT""",1,2008,587,185.32,46,56,52,23,28,27,23,27,25,9.04,28.64,2.21,2,2,21009,20891,20307,3,3,3,17330,16297,15970,13870,12857,12628,3365,3345,3251,95,95,91,190,190,181,4.7,6.4,3.92,3.17,27260,91,27268,79,9,207,922,1415,1410,1493,94,6
4.90351E+11,"""490351111033""","""Salt Lake City, UT""",1,2033,741,260.77,49,60,57,30,37,36,19,22,21,6.6,18.76,1.87,2,2,16191,16120,15478,4,4,4,14455,13443,13141,11735,10732,10538,2593,2581,2478,126,130,125,252,260,249,5.6,8.6,3.38,2.84,26418,71,44300,76,12,265,948,1867,1929,1358,90,10
4.90351E+11,"""490351128124""","""Salt Lake City, UT""",1,1239,437,273.2,49,59,56,26,33,31,22,26,24,8.4,13.43,2.12,2,2,20141,19971,19515,6,5,5,16685,15658,15352,13295,12302,12073,3226,3198,3125,164,158,155,328,317,309,3.5,7.9,2.63,1.6,21974,95,51542,77,13,150,1121,1643,1668,1460,89,11
4.90351E+11,"""490351049001""","""Salt Lake City, UT""",1,756,377,91.29,38,46,44,20,25,23,19,22,20,5.59,23.07,1.79,2,2,14920,14678,14252,9,9,9,13851,12889,12637,11209,10284,10106,2390,2350,2282,252,255,249,504,509,498,7.3,8.3,5.4,4.13,33755,61,64125,76,5,273,716,1227,1425,944,64,36
4.90351E+11,"""490351142002""","""Salt Lake City, UT""",1,2791,823,832.27,48,58,55,26,33,31,22,25,24,8.47,8.37,2.07,2,2,19497,19295,18751,5,5,5,16271,15201,14909,12994,11960,11759,3123,3089,3002,153,152,148,307,303,295,4.1,6.4,2.11,0.99,23523,71,45114,79,23,84,1247,1645,1778,1217,79,21
4.90351E+11,"""490351042001""","""Salt Lake City, UT""",1,2057,858,479.22,53,65,61,33,42,40,19,23,21,6.83,12.23,1.86,2,2,17520,17439,16769,3,3,3,14566,13574,13297,11661,10680,10516,2806,2792,2685,99,102,97,198,203,193,4.5,8,2.85,1.79,17364,65,24250,77,24,108,1457,2088,2274,1505,77,23
4.90351E+11,"""490351114006""","""Salt Lake City, UT""",1,944,418,93.03,32,38,36,17,21,20,15,17,16,4.54,20.38,1.43,1,1,12513,12232,11868,9,9,9,11253,10406,10178,8997,8186,8025,2004,1959,1900,251,261,253,502,523,507,8.1,8.4,7.09,4.49,31190,39,71656,76,5,186,680,1046,1339,923,30,70
4.90351E+11,"""490351109002""","""Salt Lake City, UT""",1,1636,563,237.99,55,67,63,34,42,40,21,25,23,7.85,18.58,2.01,2,2,18625,18471,17883,3,4,3,15720,14697,14408,12635,11636,11446,2983,2957,2863,102,104,99,204,207,199,4.7,7.6,2.58,2.37,20786,82,32274,78,11,163,1080,2115,2217,1421,88,12
4.90351E+11,"""490351137013""","""Salt Lake City, UT""",1,1023,325,101.09,44,53,50,21,27,25,23,26,25,8.67,27.88,2.14,2,2,20507,20363,19766,3,3,3,16841,15798,15465,13460,12440,12208,3285,3260,3165,96,97,93,193,195,185,4.9,6.3,4.2,3.21,26507,95,25930,79,7,279,767,1331,1372,786,93,7
4.90351E+11,"""490351111021""","""Salt Lake City, UT""",1,2357,961,169.94,36,43,41,18,23,22,17,20,19,5.68,32.15,1.66,2,2,14589,14426,13932,5,5,5,12901,12026,11857,10416,9560,9477,2337,2310,2231,148,156,149,296,311,299,8.3,8.9,8.1,5.66,27217,28,58065,74,8,203,819,1139,1359,934,53,47
4.90351E+11,"""490351104012""","""Salt Lake City, UT""",1,463,203,77.5,36,44,41,19,24,23,17,19,18,5.01,13.11,1.63,2,2,13778,13548,13034,5,5,5,12580,11660,11455,10236,9343,9227,2207,2169,2087,137,148,142,275,296,283,7.4,8.5,3.89,2.62,32372,42,53591,76,11,190,1000,1206,1621,963,37,63
4.90351E+11,"""490351113023""","""Salt Lake City, UT""",1,1342,435,162.8,50,60,57,29,36,34,21,25,23,8.3,22.18,2.02,2,2,19679,19749,18979,2,2,2,15874,14850,14499,12670,11635,11411,3152,3162,3039,52,53,49,104,106,98,5.1,5.6,2.98,2.67,19796,86,32117,80,8,232,793,1780,1889,,95,5
4.9036E+11,"""490359800001""","""Salt Lake City, UT""",1,0,0,9864.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0,0,,,,,,,2540,,,,,
4.9046E+11,"""490459800001""","""Salt Lake City, UT""",1,0,0,79892.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,10804,,,,,
4.90451E+11,"""490451306001""","""Salt Lake City, UT""",1,316,131,2767377.57,31,37,35,4,5,5,27,32,30,13.76,0,2.29,2,2,36233,35493,33886,0,0,0,20157,19013,18632,14351,13327,13204,5804,5683,5426,2,2,2,6,6,5,0.3,0,0.08,0,429,48,810,90,2767,1,8586,260,,533,69,31
4.90451E+11,"""490451307021""","""Salt Lake City, UT""",1,3874,1063,541.92,51,62,59,26,32,31,25,30,28,12,23.55,2.3,2,2,26865,26513,25778,1,1,1,18720,17696,17401,14410,13445,13268,4303,4245,4127,7,6,6,16,16,15,3.2,2.2,2.7,1.96,4837,100,3877,85,14,146,1083,1615,1607,1662,86,14
4.90451E+11,"""490451310023""","""Salt Lake City, UT""",1,2428,648,239.22,43,52,49,19,24,23,24,28,26,10.7,28.98,2.21,2,2,24142,23567,22919,1,1,1,17727,16685,16370,13852,12904,12693,3867,3773,3670,8,8,7,19,19,17,4.3,3.2,3.09,2.71,7022,95,5603,83,8,230,773,1198,1198,,100,0
4.90451E+11,"""490451312001""","""Salt Lake City, UT""",1,926,378,249.85,42,51,48,20,25,24,22,26,24,8.42,12.74,2.08,2,2,21620,21134,20354,1,1,1,16495,15404,15064,13023,12011,11797,3463,3384,3259,9,9,8,22,22,20,4.7,2.9,2.33,1.51,6143,72,4914,84,15,179,964,1264,1264,,100,0
4.90451E+11,"""490451309001""","""Salt Lake City, UT""",1,3222,1181,624.8,37,45,42,17,22,21,20,23,22,7.73,14.6,1.85,2,2,19879,19408,18771,2,2,1,14821,13841,13615,11619,10716,10593,3184,3107,3006,17,18,17,42,43,41,7.5,3.4,4.96,1.89,6779,36,6066,83,11,146,822,1082,1171,917,67,33
4.90451E+11,"""490451312002""","""Salt Lake City, UT""",1,2433,827,555.87,38,46,43,17,21,20,22,25,24,8.29,12.33,2.05,2,2,21022,20575,19880,1,1,1,16221,15148,14828,12839,11839,11631,3367,3294,3183,14,14,14,34,35,33,4,3,3.33,1.49,6464,95,5261,83,9,155,749,1036,1075,831,85,15
4.90451E+11,"""490451307023""","""Salt Lake City, UT""",1,1113,277,3954.96,56,68,64,30,37,36,26,31,29,13.4,0.94,2.35,2,2,29058,28502,27569,0,0,0,19419,18300,17965,14759,13732,13547,4654,4564,4414,5,5,4,12,12,11,1.3,1.7,0.45,0.07,2756,77,3055,85,146,15,3036,1865,2034,,92,8
4.90451E+11,"""490451308002""","""Salt Lake City, UT""",1,2558,766,2753.49,49,60,56,23,29,28,26,30,28,12.29,3.42,2.34,2,2,28514,28198,27150,0,0,0,19275,18136,17774,14703,13616,13423,4567,4515,4347,5,5,4,11,11,10,2,0.5,2.15,0.28,2072,87,2279,87,56,26,1628,1463,1552,992,85,15
4.90451E+11,"""490451306003""","""Salt Lake City, UT""",1,576,247,893502.83,39,47,44,14,18,17,25,29,27,12.03,0,2.12,2,2,32286,31419,30124,0,0,0,18489,17414,17116,13315,12381,12291,5171,5031,4823,2,2,2,5,5,4,1.4,0.1,2.3,0,540,39,640,89,1124,1,4670,885,,885,46,54
4.90451E+11,"""490451307031""","""Salt Lake City, UT""",1,1024,335,442396.98,51,62,58,23,29,28,28,32,30,13.9,0.01,2.44,2,2,33101,32510,31176,0,0,0,20623,19411,18994,15317,14202,13999,5302,5205,4992,3,3,3,8,8,7,0.1,0.6,0.12,0,994,87,1017,87,442,4,4581,1464,1505,1075,93,7
4.90451E+11,"""490451307011""","""Salt Lake City, UT""",1,958,243,16104.65,64,78,73,37,46,44,27,31,29,13.16,0.2,2.43,2,2,29033,28728,27726,1,1,1,19887,18730,18345,15227,14121,13898,4651,4600,4439,9,9,8,22,21,20,0.3,1.9,0.09,0.02,2772,100,4091,85,166,8,2693,2315,2404,,96,4
4.90451E+11,"""490451307012""","""Salt Lake City, UT""",1,1201,346,20669.71,49,60,56,21,27,25,28,33,31,14.04,0.24,2.49,2,2,31660,31183,30229,0,0,0,20719,19621,19262,15643,14623,14417,5071,4993,4840,5,5,5,13,12,11,0.1,1.8,2.2,0.02,2997,96,3371,85,291,5,2640,1335,1335,,100,0
4.90451E+11,"""490451307013""","""Salt Lake City, UT""",1,2235,543,8334.68,55,67,63,29,36,35,26,31,29,13.25,0.86,2.36,2,2,28836,28605,27592,1,1,1,19440,18333,17974,14814,13746,13549,4619,4580,4418,7,7,7,18,17,17,0.7,2,0.27,0.07,2792,90,3934,85,149,9,2749,1814,1894,1101,90,10
4.90351E+11,"""490351135341""","""Salt Lake City, UT""",1,4662,1176,700.05,51,62,59,27,34,32,24,28,26,10.42,17.51,2.25,2,2,23080,22719,22150,2,2,2,17880,16798,16491,14111,13088,12876,3697,3638,3547,72,72,69,145,144,138,4.2,3.8,4.07,1.68,15219,86,14042,82,11,92,874,1702,1696,1798,94,6
4.90351E+11,"""490351120021""","""Salt Lake City, UT""",1,1403,417,313.12,39,47,44,18,22,21,21,24,23,7.77,10.35,1.99,2,2,18017,18026,17461,8,7,7,15575,14607,14323,12467,11505,11319,2886,2886,2796,222,215,208,445,430,416,5.2,8.8,3.34,1.33,30846,62,65242,75,21,153,1434,1113,1282,,88,12
4.90351E+11,"""490351042006""","""Salt Lake City, UT""",1,893,566,185.48,47,57,54,29,36,34,18,21,20,5.46,16.65,1.73,2,2,16817,16557,15864,2,2,2,13631,12710,12452,10869,9989,9851,2694,2651,2540,68,69,62,137,138,123,7.9,7.4,4.61,3.05,14603,20,23481,78,21,81,1409,1793,1875,1243,90,10
4.90351E+11,"""490351133074""","""Salt Lake City, UT""",1,1073,353,843.23,40,49,46,21,27,25,19,22,21,6.96,2.91,1.8,2,2,17207,17071,16434,3,3,3,14155,13162,12921,11307,10335,10202,2756,2733,2631,92,93,89,183,187,177,5.8,6.4,6.26,0.42,17720,48,69997,79,22,60,1294,1334,1531,1124,56,44
4.90351E+11,"""490351121003""","""Salt Lake City, UT""",1,1558,540,354.38,37,45,43,20,26,24,17,20,19,6.08,9.26,1.59,2,2,14833,14590,14212,10,10,10,12675,11823,11649,10008,9190,9086,2376,2336,2276,292,296,288,584,592,576,7.8,8.7,15.8,1.52,30247,26,65192,75,16,132,1247,1278,1163,1325,29,71
4.90351E+11,"""490351123013""","""Salt Lake City, UT""",1,2079,678,266.59,53,65,61,33,41,39,21,24,22,7.26,18.46,1.98,2,2,17191,17121,16539,6,6,6,15351,14317,14005,12421,11399,11187,2754,2741,2648,177,176,170,354,352,340,3.9,8.5,2.37,2.54,28336,89,60718,76,15,163,1140,2027,2259,960,82,18
4.90351E+11,"""490351117024""","""Salt Lake City, UT""",1,1191,481,67.04,31,38,35,14,18,17,17,20,19,5.29,37.99,1.65,2,2,13826,13582,13233,9,9,9,12842,11969,11796,10361,9522,9413,2215,2175,2119,266,272,264,532,544,527,8.1,8.4,6.27,7.17,32195,37,65926,76,8,247,866,875,950,848,31,69
4.90351E+11,"""490351119042""","""Salt Lake City, UT""",1,1478,807,136.38,36,43,41,20,25,24,16,18,17,4.32,25.55,1.57,1,1,12519,12393,11841,5,5,5,11972,11074,10865,9827,8940,8826,2005,1984,1896,140,150,143,280,300,287,7.9,9,10.53,5.92,32064,33,71723,74,14,244,1136,1242,1208,1278,54,46
4.90351E+11,"""490351120023""","""Salt Lake City, UT""",1,1341,690,119.16,35,43,40,18,23,22,17,20,19,5.43,31.44,1.62,2,2,14903,14773,14239,5,5,5,12713,11866,11699,10191,9360,9285,2387,2365,2280,136,141,134,271,282,267,8.9,8.7,20.71,5.79,29664,9,59830,75,9,220,782,1138,1138,1138,58,42
4.90351E+11,"""490351123022""","""Salt Lake City, UT""",1,769,251,152.9,42,51,48,21,26,25,21,25,23,7.87,12.91,2.02,2,2,18692,18729,18138,7,7,6,15873,14868,14542,12678,11674,11450,2994,2999,2904,201,196,188,403,392,376,3.8,8.5,2.46,1.64,28746,88,59533,76,15,176,1140,1318,1356,1094,87,13
4.90351E+11,"""490351116004""","""Salt Lake City, UT""",1,608,221,262.09,32,39,37,13,16,15,20,23,22,6.53,5.51,1.88,2,2,16755,16511,16144,8,8,8,14714,13801,13609,11800,10929,10802,2684,2644,2585,230,228,222,460,456,443,5.9,8.4,12.61,0.84,28048,54,69553,76,19,125,1306,792,,1101,38,62
4.90351E+11,"""490351134111""","""Salt Lake City, UT""",1,1393,308,161.1,48,58,55,24,30,29,24,28,26,9.28,17.74,2.3,2,2,20212,19960,19480,5,5,5,17844,16770,16459,14464,13434,13204,3238,3196,3119,143,140,136,286,280,272,4.4,5.9,3,1.91,24800,100,38737,80,7,171,735,1510,1540,,98,2
4.90351E+11,"""490351134131""","""Salt Lake City, UT""",1,2343,672,320.96,40,49,46,19,24,22,22,25,23,8.15,17.06,2.07,2,2,19054,18663,18114,4,4,4,16184,15076,14763,13021,11973,11753,3052,2988,2900,111,115,110,222,230,220,3.8,4.6,2.53,2.09,20492,90,24058,81,14,130,1045,1175,1367,710,71,29
4.90351E+11,"""490351133101""","""Salt Lake City, UT""",1,868,343,210.03,34,40,38,14,18,17,20,23,21,6.15,10.05,1.9,2,2,15876,15552,15105,8,8,8,14713,13649,13360,11938,10926,10713,2543,2490,2418,232,233,229,463,466,458,6.2,6.3,3.28,1.63,27713,59,49859,79,12,161,1038,881,1167,,78,22
4.90351E+11,"""490351133093""","""Salt Lake City, UT""",1,1386,384,140.24,47,57,54,24,30,29,23,27,25,8.29,22.7,2.22,2,2,19196,18915,18500,6,6,6,17167,16093,15779,13903,12879,12637,3075,3029,2962,189,185,180,378,369,360,4.4,6.1,3.18,2.74,27719,94,44832,79,9,233,969,1506,1474,1679,85,15
4.90351E+11,"""490351133073""","""Salt Lake City, UT""",1,2605,754,199.47,39,47,44,18,23,22,21,24,23,8.1,30.63,1.96,2,2,18987,18816,18290,4,4,4,15458,14480,14254,12288,11341,11204,3041,3013,2928,129,126,122,257,253,243,8,5.8,4.63,3.78,21223,29,55922,80,10,231,916,1130,1137,1081,87,13
4.90351E+11,"""490351152091""","""Salt Lake City, UT""",1,5496,1584,4309.07,58,70,66,33,41,39,25,29,28,11.49,4.22,2.32,2,2,26097,25856,25186,4,4,4,18836,17647,17294,14538,13395,13152,4180,4140,4033,117,112,109,234,224,219,1.5,3.4,2.24,0.37,11264,90,14874,83,74,17,1784,2036,2063,,99,1
4.90351E+11,"""490351015001""","""Salt Lake City, UT""",1,415,284,44.04,30,37,35,16,20,19,14,17,16,3.79,24.47,1.37,1,1,11838,11604,11204,11,11,11,10822,10047,9905,8603,7857,7789,1896,1858,1794,323,331,323,646,663,645,8.9,8.9,11.5,6.45,27731,12,62622,74,7,290,702,987,1364,766,42,58
4.90351E+11,"""490351015003""","""Salt Lake City, UT""",1,896,385,57.5,37,45,42,21,27,26,15,18,17,4.35,29.09,1.48,1,1,12001,11775,11409,12,13,12,11577,10771,10626,9292,8516,8436,1922,1885,1827,363,370,363,726,739,726,8.6,9.1,8.9,6.7,31772,20,70487,73,10,222,821,1336,2381,928,45,55
4.90351E+11,"""490351033002""","""Salt Lake City, UT""",1,1385,655,107.35,38,46,44,21,26,25,17,20,19,5.08,30.99,1.65,2,2,13522,13212,12838,10,11,10,12812,11904,11689,10347,9481,9334,2166,2115,2056,299,307,300,597,615,599,7.9,8.3,8.14,6.1,34479,50,56793,76,5,286,603,1308,1836,974,39,61
4.90351E+11,"""490351008001""","""Salt Lake City, UT""",1,870,490,63.04,26,31,30,13,16,15,13,16,15,3.82,29.69,1.27,1,1,10927,10664,10340,11,11,11,10035,9296,9163,7975,7267,7191,1750,1707,1656,310,322,316,620,644,632,9.1,9,9.65,7.77,32021,7,96869,73,6,274,628,792,,990,31,69
4.90351E+11,"""490351015002""","""Salt Lake City, UT""",1,1221,486,57.93,36,43,41,20,25,24,15,18,17,4.49,37.66,1.48,1,1,11906,11666,11325,13,13,12,11583,10795,10666,9311,8556,8489,1907,1868,1813,365,372,364,731,743,728,8.6,9,10.89,8.39,30308,21,68255,73,10,211,811,1249,1780,998,35,65
4.90351E+11,"""490351031003""","""Salt Lake City, UT""",1,1298,604,107.75,31,37,35,15,19,18,16,19,17,4.99,28,1.52,1,1,13660,13463,13070,8,9,8,11955,11105,10884,9519,8697,8547,2188,2156,2093,247,253,244,495,505,488,7.7,8.7,7.03,5.61,32732,38,79359,75,13,154,900,943,1360,760,30,70
4.90351E+11,"""490351122021""","""Salt Lake City, UT""",1,1662,598,396.82,43,52,49,22,27,26,21,25,23,7.6,11.46,2.01,2,2,18313,18100,17682,7,7,7,15744,14709,14392,12596,11599,11351,2933,2898,2831,215,212,209,430,424,418,3.4,8.5,2.73,1.51,27977,98,60539,76,13,145,1171,1346,1356,1314,76,24
4.90351E+11,"""490351012003""","""Salt Lake City, UT""",1,1106,630,62.79,33,40,38,18,22,21,16,18,17,4.4,44.12,1.5,1,1,12680,12475,12027,9,9,9,11726,10902,10722,9432,8635,8536,2031,1997,1926,263,270,260,526,540,521,8.7,8.9,9.73,10.03,29337,29,60441,74,4,214,504,1092,1436,782,48,52
4.90351E+11,"""490351017002""","""Salt Lake City, UT""",1,1168,591,43.35,31,38,36,16,21,20,15,17,16,3.91,53.31,1.41,1,1,11089,10857,10516,13,13,13,10979,10213,10087,8828,8090,8027,1776,1738,1684,374,385,377,748,770,753,8.9,9.1,14.12,13.63,34193,18,72500,73,7,340,711,1023,1256,928,32,68
4.90351E+11,"""490351023002""","""Salt Lake City, UT""",1,1955,1161,144.26,24,28,27,11,14,13,13,15,14,2.97,23.9,1.21,1,1,9757,9522,9143,9,10,9,9445,8698,8530,7619,6894,6792,1563,1525,1464,263,279,273,525,559,547,8.8,9.1,16.02,8.05,35849,11,108469,72,12,115,886,679,1349,584,17,83
4.90351E+11,"""490351011023""","""Salt Lake City, UT""",1,820,482,45.54,31,37,35,17,21,20,14,16,15,3.86,40.89,1.32,1,1,11205,10940,10616,11,12,12,10420,9665,9518,8290,7567,7479,1795,1752,1700,335,347,339,670,694,679,9.1,9,18.97,10.58,33464,12,85717,73,5,253,543,1061,1758,790,32,68
4.90351E+11,"""490351019002""","""Salt Lake City, UT""",1,1377,781,86.44,36,44,42,23,28,27,14,16,15,3.92,35.42,1.3,1,1,10982,10750,10450,14,14,14,10310,9595,9481,8145,7457,7400,1759,1721,1673,406,416,408,812,832,815,9.1,9.1,13.13,9.04,36199,4,85684,73,11,141,845,1409,1642,1397,24,76
4.90351E+11,"""490351008002""","""Salt Lake City, UT""",1,753,441,46.32,38,46,44,24,30,29,14,16,15,4.09,38.92,1.3,1,1,11770,11559,11174,9,10,9,10350,9582,9423,8190,7451,7357,1885,1851,1789,275,281,277,549,561,553,9.2,9,32.73,9.52,31273,5,100896,73,7,235,696,1514,1772,1298,63,38
4.90351E+11,"""490351020001""","""Salt Lake City, UT""",1,1106,658,129.65,31,38,36,17,21,20,15,17,16,4.21,21.35,1.39,1,1,12072,11850,11490,11,12,11,10980,10203,10041,8720,7969,7874,1934,1897,1840,327,336,327,653,673,653,8.9,9.1,8.36,5.08,36902,14,87651,73,6,183,657,1046,1551,963,30,70
